episode,success,fell,timed_out,return,steps,max_riser,completion_fraction,minimum_cbf_h,intervention_count,intervention_per_riser,correction_mean,correction_max,would_intervene_count,would_intervene_per_riser,counterfactual_correction_mean,counterfactual_correction_max,mean_abs_centerline_error,max_abs_centerline_error,max_abs_heading_error,minimum_root_edge_clearance,minimum_foot_edge_clearance,operator_correction_fraction,side_edge_breach
90,True,False,False,11.265708923339844,560,9,1.0,-0.10791900753974915,0,0.0,5.604865194186459e-08,2.602375843707705e-07,13,1.4444444179534912,0.002460296731442213,0.35809385776519775,0.4016086757183075,0.9574431777000427,1.5651968717575073,0.2425568699836731,0.1416105031967163,0.05000000074505806,False
91,False,True,False,-3.7779688835144043,444,8,0.8888888888888888,-0.1350259780883789,0,0.0,5.838024819126986e-08,2.6989721391146304e-07,32,4.0,0.01191150862723589,0.5443038940429688,0.3808242678642273,1.5653992891311646,2.1634531021118164,-0.36539924144744873,-0.3537907600402832,0.05855856090784073,True
92,False,True,False,-0.7614572048187256,446,9,1.0,-0.14248937368392944,0,0.0,6.418829912036017e-08,2.7408111691329395e-07,13,1.4444444179534912,0.003633165266364813,0.34746071696281433,0.44539064168930054,1.445868968963623,1.9437642097473145,-0.24586892127990723,-0.18656837940216064,0.04035874456167221,True
93,True,False,False,10.806232452392578,561,9,1.0,-0.03735220432281494,0,0.0,6.068019331451069e-08,2.555017033500917e-07,8,0.8888888955116272,0.0009250471484847367,0.1504935324192047,0.3225492238998413,0.9846884608268738,1.9609838724136353,0.21531158685684204,0.13247835636138916,0.08021390438079834,False
94,False,True,False,-1.3591618537902832,505,9,1.0,-0.07809817790985107,0,0.0,6.259487150828136e-08,3.011039382272429e-07,4,0.4444444477558136,0.0009494826081208885,0.2955745756626129,0.4752984941005707,1.4012798070907593,2.198183536529541,-0.20127975940704346,-0.16677701473236084,0.07920792698860168,True
95,True,False,False,10.13154411315918,487,9,1.0,-0.12355220317840576,0,0.0,6.385284478938047e-08,2.4766876549620065e-07,1,0.1111111119389534,0.00013065191160421818,0.06359650939702988,0.26825693249702454,0.7440130114555359,1.3772386312484741,0.45598703622817993,0.3249366879463196,0.053388092666864395,False
96,True,False,False,9.413694381713867,489,9,1.0,-0.12228119373321533,0,0.0,6.058402846065292e-08,2.0274616474580398e-07,2,0.2222222238779068,0.0003987168020103127,0.10134021937847137,0.38810858130455017,0.9425907135009766,1.6359562873840332,0.25740933418273926,0.15034890174865723,0.022494886070489883,False
97,False,True,False,1.4102187156677246,497,9,1.0,-0.12566804885864258,0,0.0,5.9091178172820946e-08,2.4766876549620065e-07,14,1.5555555820465088,0.0019016098231077194,0.2215273678302765,0.41712382435798645,1.5320888757705688,1.9188164472579956,-0.332088828086853,-0.26612389087677,0.07042253017425537,True
98,False,True,False,-0.6702055931091309,529,9,1.0,-0.1378629356622696,0,0.0,6.108070493837658e-08,2.6739178338175407e-07,17,1.888888955116272,0.0040449597872793674,0.6113603115081787,0.40063533186912537,1.3725584745407104,1.7815601825714111,-0.17255842685699463,-0.09090375900268555,0.08128544688224792,True
99,True,False,False,9.988386154174805,499,9,1.0,-0.11079224944114685,0,0.0,6.19363405007789e-08,2.5474014364590403e-07,3,0.3333333432674408,0.0002691494591999799,0.05207802727818489,0.306104451417923,0.7807098627090454,1.4647893905639648,0.4192901849746704,0.32116395235061646,0.032064128667116165,False
100,True,False,False,8.468461036682129,467,9,1.0,-0.08825701475143433,0,0.0,6.227348592346971e-08,2.5506679435238766e-07,6,0.6666666865348816,0.0007160180248320103,0.15337347984313965,0.4307614266872406,0.9651354551315308,1.6542878150939941,0.23486459255218506,0.13173866271972656,0.0942184180021286,False
101,True,False,False,8.723388671875,500,9,1.0,-0.1337280571460724,0,0.0,6.19223641251665e-08,2.7517390321918356e-07,3,0.3333333432674408,0.00021998425654601306,0.06386739760637283,0.4206549823284149,0.9211887717247009,1.751777172088623,0.2788112759590149,0.18275463581085205,0.06800000369548798,False
102,False,True,False,-0.5908339023590088,537,9,1.0,-0.14402234554290771,0,0.0,6.323517709461157e-08,2.50343930474628e-07,20,2.222222328186035,0.0030634677968919277,0.18450821936130524,0.4313023090362549,1.3691569566726685,1.8464895486831665,-0.16915690898895264,-0.24315965175628662,0.09497206658124924,True
103,True,False,False,11.065910339355469,580,9,1.0,-0.09245254099369049,0,0.0,6.138360930663112e-08,2.484520109646837e-07,8,0.8888888955116272,0.0010426180670037866,0.15899446606636047,0.15206791460514069,0.39105290174484253,0.8891759514808655,0.8089471459388733,0.6843165159225464,0.04482758790254593,False
104,True,False,False,10.070619583129883,520,9,1.0,-0.05461442470550537,0,0.0,6.134718688599605e-08,2.555017033500917e-07,10,1.1111111640930176,0.0015685094986110926,0.27113911509513855,0.36194348335266113,0.9632381200790405,1.7476062774658203,0.2367619276046753,0.14141619205474854,0.04423077031970024,False
105,False,True,False,-1.5564322471618652,505,9,1.0,-0.12478327751159668,0,0.0,6.01997598437265e-08,2.690474616429128e-07,8,0.8888888955116272,0.0015638149343430996,0.302173912525177,0.3881015181541443,1.431007742881775,2.6944360733032227,-0.23100769519805908,-0.17951953411102295,0.03762376308441162,True
106,False,True,False,-0.9468464851379395,506,9,1.0,-0.13290047645568848,0,0.0,6.016987441626043e-08,2.847167479558266e-07,7,0.7777777910232544,0.0007731324294582009,0.11664271354675293,0.44055137038230896,1.4717392921447754,3.017354726791382,-0.27173924446105957,-0.1490311622619629,0.08498024195432663,True
107,True,False,False,9.453929901123047,561,9,1.0,-0.13221755623817444,0,0.0,6.22365519120649e-08,2.747638347955217e-07,3,0.3333333432674408,0.00012363573478069156,0.05334757640957832,0.14144185185432434,0.465066522359848,1.3195850849151611,0.7349334955215454,0.6316176056861877,0.0677361860871315,False
108,False,True,False,-0.36744165420532227,498,9,1.0,-0.13337790966033936,0,0.0,6.038348487891199e-08,2.7637565835902933e-07,2,0.2222222238779068,4.817612352780998e-05,0.01993202231824398,0.56260746717453,1.4680145978927612,1.6897456645965576,-0.2680145502090454,-0.25485336780548096,0.10040160268545151,True
109,True,False,False,10.352194786071777,520,9,1.0,-0.12391975522041321,0,0.0,6.3234033120807e-08,2.4451074409626017e-07,3,0.3333333432674408,0.0004874819715041667,0.21735307574272156,0.36858513951301575,0.9682381749153137,1.511538028717041,0.2317618727684021,0.126328706741333,0.04038461670279503,False
110,True,False,False,10.026352882385254,513,9,1.0,-0.13278639316558838,0,0.0,6.273308628124141e-08,2.6154086185670167e-07,2,0.2222222238779068,0.00013525142276193947,0.04547548294067383,0.476394385099411,1.0984723567962646,1.833560585975647,0.10152769088745117,-0.016115784645080566,0.10331384092569351,True
111,False,True,False,-0.4897897243499756,501,9,1.0,-0.09771545231342316,0,0.0,5.763746102616096e-08,2.6897654947788396e-07,13,1.4444444179534912,0.0024161571636795998,0.17586958408355713,0.3688950836658478,1.417138934135437,2.1380012035369873,-0.2171388864517212,-0.15364110469818115,0.08582834154367447,True
112,True,False,False,8.024513244628906,446,9,1.0,-0.13785788416862488,0,0.0,6.315073619589384e-08,2.475584324201918e-07,5,0.5555555820465088,0.0005133923841640353,0.06791695207357407,0.22409123182296753,0.6289544701576233,1.192483901977539,0.5710455775260925,0.4686254858970642,0.05605381354689598,False
113,True,False,False,10.096639633178711,554,9,1.0,-0.04936671257019043,0,0.0,6.087628889872576e-08,2.499070035355544e-07,7,0.7777777910232544,0.0011705250944942236,0.40934044122695923,0.38490328192710876,0.9568248987197876,1.7066256999969482,0.24317514896392822,0.14358115196228027,0.048736460506916046,False
114,True,False,False,9.030170440673828,527,9,1.0,-0.12341022491455078,0,0.0,6.205672775649873e-08,2.421796807539067e-07,1,0.1111111119389534,0.00011458723020041361,0.060354866087436676,0.2128080427646637,0.6402369141578674,1.6917126178741455,0.5597631335258484,0.4685126543045044,0.07400379329919815,False
115,True,False,False,7.728153705596924,487,9,1.0,-0.1046677827835083,0,0.0,6.421880272000635e-08,2.733459609771671e-07,3,0.3333333432674408,0.00039626393117941916,0.08584833145141602,0.34216904640197754,0.8318018317222595,1.6214414834976196,0.3681982159614563,0.26790910959243774,0.03285421058535576,False
116,False,True,False,-0.7427124977111816,471,9,1.0,-0.10513734817504883,0,0.0,6.119648077174134e-08,2.5766516387193406e-07,4,0.4444444477558136,0.0005544541636481881,0.12357263267040253,0.45682159066200256,1.420555830001831,1.7129460573196411,-0.22055578231811523,-0.15006136894226074,0.06369426846504211,True
117,False,True,False,-2.720630168914795,488,9,1.0,-0.14576435089111328,0,0.0,5.971822503170188e-08,2.4073563054116676e-07,0,0.0,5.971822503170188e-08,2.4073563054116676e-07,0.441087007522583,1.656217098236084,2.799400806427002,-0.45621705055236816,-0.5169457197189331,0.05532786622643471,True
118,True,False,False,11.15624713897705,579,9,1.0,-0.14400774240493774,0,0.0,5.6924509550526636e-08,2.3889106159913354e-07,10,1.1111111640930176,0.0012836238602176309,0.18058964610099792,0.30891498923301697,0.8822454810142517,1.7434470653533936,0.3177545666694641,0.21713078022003174,0.031088082119822502,False
119,True,False,False,10.771530151367188,538,9,1.0,-0.07168495655059814,0,0.0,6.075812564176886e-08,2.5517559265608725e-07,7,0.7777777910232544,0.0007057544426061213,0.16587196290493011,0.3761101961135864,0.8815113306045532,1.3966633081436157,0.3184887170791626,0.20487570762634277,0.0576208159327507,False
120,False,True,False,-1.6844849586486816,380,8,0.8888888888888888,-0.11918532848358154,0,0.0,6.079643100065368e-08,3.381611577424337e-07,10,1.25,0.008851378224790096,0.63111811876297,0.470776230096817,1.4698853492736816,1.7771865129470825,-0.2698853015899658,-0.27592146396636963,0.0736842155456543,True
121,True,False,False,8.897348403930664,521,9,1.0,-0.11758151650428772,0,0.0,6.072066582873958e-08,2.57260893476996e-07,1,0.1111111119389534,8.488503226544708e-05,0.044193536043167114,0.392076700925827,0.9555976390838623,1.7094781398773193,0.24440240859985352,0.14658761024475098,0.030710171908140182,False
122,True,False,False,8.806514739990234,524,9,1.0,-0.13047322630882263,0,0.0,6.201946689543547e-08,2.4541719767512404e-07,6,0.6666666865348816,0.001205188687890768,0.3179384768009186,0.3445545732975006,1.0179336071014404,1.8324381113052368,0.1820664405822754,0.09330093860626221,0.06870228797197342,False
123,True,False,False,12.417573928833008,621,9,1.0,-0.11252224445343018,0,0.0,5.970735372784475e-08,2.556103027018253e-07,15,1.6666666269302368,0.0021482903975993395,0.17560483515262604,0.4722607433795929,1.024114966392517,1.581357717514038,0.17588508129119873,0.059937238693237305,0.05475040152668953,False
124,True,False,False,10.689163208007812,558,9,1.0,-0.12958627939224243,0,0.0,5.9170798039076544e-08,2.436013915030344e-07,11,1.2222222089767456,0.002530870959162712,0.24141117930412292,0.3485718071460724,0.9379523396492004,1.8780291080474854,0.2620477080345154,0.17220056056976318,0.06989247351884842,False
125,True,False,False,8.674924850463867,487,9,1.0,0.010883986949920654,0,0.0,6.25010514454516e-08,2.4800473852337745e-07,1,0.1111111119389534,5.988954217173159e-05,0.02913583628833294,0.38624247908592224,0.9260761737823486,1.4911879301071167,0.2739238739013672,0.17037415504455566,0.06160164624452591,False
126,False,True,False,-0.546541690826416,361,7,0.7777777777777778,-0.0448032021522522,0,0.0,6.399179142135836e-08,2.7486484555083734e-07,4,0.5714285969734192,0.0006325574358925223,0.09090301394462585,0.2866842746734619,0.6208892464637756,1.3815245628356934,0.5791108012199402,0.42941921949386597,0.04709140956401825,False
127,False,True,False,-1.5097665786743164,445,9,1.0,-0.07775425910949707,0,0.0,6.17171735939337e-08,2.8060023282705515e-07,17,1.888888955116272,0.013172359205782413,0.8864983916282654,0.4809979498386383,1.364440679550171,1.6459039449691772,-0.16444063186645508,-0.1639653444290161,0.03820224851369858,True
128,True,False,False,8.759543418884277,492,9,1.0,-0.14791905879974365,0,0.0,5.8779836109579264e-08,2.5723392127474654e-07,3,0.3333333432674408,0.0010923438239842653,0.44268378615379333,0.359815776348114,0.5879629254341125,1.22246253490448,0.6120371222496033,0.457436203956604,0.08130080997943878,False
129,True,False,False,8.356047630310059,463,9,1.0,-0.10341271758079529,0,0.0,6.260509621824895e-08,2.5517559265608725e-07,1,0.1111111119389534,4.2632094846339896e-05,0.019709760323166847,0.2850249111652374,0.572388768196106,1.0140669345855713,0.6276112794876099,0.4720458984375,0.04319654405117035,False
130,False,True,False,-3.080939292907715,356,7,0.7777777777777778,-0.11458292603492737,0,0.0,6.278507669321698e-08,2.5507529244350735e-07,9,1.2857143878936768,0.005068144761025906,0.5843303203582764,0.39146316051483154,1.5312291383743286,2.0926947593688965,-0.3312290906906128,-0.2858593463897705,0.028089888393878937,True
131,False,True,False,-2.3917911052703857,410,8,0.8888888888888888,-0.09425395727157593,0,0.0,5.99335834294834e-08,2.723859893194458e-07,13,1.625,0.005157502833753824,0.35280004143714905,0.4464337229728699,1.4696964025497437,1.904261589050293,-0.26969635486602783,-0.20059025287628174,0.031707316637039185,True
132,False,True,False,-1.694518804550171,291,5,0.5555555555555556,-0.10555177927017212,0,0.0,5.94200209036444e-08,2.7991782758363115e-07,3,0.6000000238418579,0.0002379930519964546,0.04274087771773338,0.48448455333709717,1.4566243886947632,1.8999319076538086,-0.25662434101104736,-0.34965312480926514,0.05841924622654915,True
133,False,True,False,-1.2451095581054688,482,9,1.0,-0.1280200481414795,0,0.0,5.756375642818057e-08,2.5474184894846985e-07,35,3.8888888359069824,0.01106482557952404,0.5692183971405029,0.5327335596084595,1.4796472787857056,1.8942686319351196,-0.27964723110198975,-0.23400962352752686,0.026970956474542618,True
134,True,False,False,7.204522132873535,697,9,1.0,-0.0890573263168335,0,0.0,5.979647710319114e-08,2.8154914843980805e-07,25,2.777777910232544,0.003487939015030861,0.39717257022857666,0.26264357566833496,0.5974082350730896,1.7861170768737793,0.6025918126106262,0.5100119709968567,0.06599713116884232,False
135,False,True,False,-2.5771944522857666,346,7,0.7777777777777778,-0.11480021476745605,0,0.0,6.493581850008923e-08,2.488984591764165e-07,12,1.7142858505249023,0.0019372606184333563,0.130308598279953,0.3863460421562195,1.4609432220458984,2.2413182258605957,-0.2609431743621826,-0.18344366550445557,0.06647399067878723,True
136,False,True,False,-1.270352840423584,411,8,0.8888888888888888,-0.13590848445892334,0,0.0,5.800757563179104e-08,2.039086126615075e-07,13,1.625,0.0022487810347229242,0.20848679542541504,0.37300050258636475,1.4531631469726562,1.9203852415084839,-0.25316309928894043,-0.181280255317688,0.03892944008111954,True
137,True,False,False,8.438076972961426,499,9,1.0,0.007439441978931427,0,0.0,5.974817440801417e-08,2.5566458816683735e-07,3,0.3333333432674408,0.0009575221920385957,0.3247618079185486,0.4278258681297302,0.9784005284309387,1.7734917402267456,0.2215995192527771,0.12301266193389893,0.06012023985385895,False
138,True,False,False,9.52102279663086,461,9,1.0,-0.08568169176578522,0,0.0,6.522031981148757e-08,2.7529523549674195e-07,1,0.1111111119389534,0.00017990756896324456,0.08290757983922958,0.488959938287735,0.9560779929161072,1.4814478158950806,0.24392205476760864,0.13713157176971436,0.03687635809183121,False
139,False,True,False,-1.6253125667572021,414,8,0.8888888888888888,-0.14780193567276,0,0.0,5.941915048879309e-08,2.477808038747753e-07,16,2.0,0.008656366728246212,0.5802798271179199,0.5500856637954712,1.8099337816238403,1.9041717052459717,-0.6099337339401245,-0.5158852338790894,0.03864734247326851,True
140,False,True,False,0.32605695724487305,474,8,0.8888888888888888,-0.1165594607591629,0,0.0,5.996157881327235e-08,2.683243565115845e-07,18,2.25,0.004798001144081354,0.45557868480682373,0.477769136428833,1.39664626121521,1.958730697631836,-0.19664621353149414,-0.22539806365966797,0.05063290894031525,True
141,True,False,False,9.475976943969727,513,9,1.0,-0.125215545296669,0,0.0,5.899265076436677e-08,2.387748452292726e-07,5,0.5555555820465088,0.0005050981417298317,0.17876052856445312,0.13545861840248108,0.5139480829238892,1.2397394180297852,0.6860519647598267,0.5717524886131287,0.09161793440580368,False
142,False,True,False,-2.8576807975769043,410,9,1.0,-0.14925101399421692,0,0.0,6.236229666001236e-08,2.4586984181951266e-07,13,1.4444444179534912,0.0051854634657502174,0.43898648023605347,0.5436626076698303,1.4905548095703125,1.7773947715759277,-0.2905547618865967,-0.23314380645751953,0.060975611209869385,True
143,False,True,False,-1.2926077842712402,470,9,1.0,-0.1369948387145996,0,0.0,6.154109399858498e-08,2.460102166423894e-07,0,0.0,6.154109399858498e-08,2.460102166423894e-07,0.5124966502189636,1.3503817319869995,1.8938862085342407,-0.1503816843032837,-0.0746006965637207,0.05106382817029953,True
144,False,True,False,-0.8513882160186768,443,9,1.0,-0.07032203674316406,0,0.0,6.038748523451432e-08,2.5299124217781355e-07,3,0.3333333432674408,0.0006932661053724587,0.2357785701751709,0.4422169029712677,1.4144262075424194,1.9340726137161255,-0.2144261598587036,-0.08736097812652588,0.08577878028154373,True
145,True,False,False,10.50507926940918,492,9,1.0,-0.14659154415130615,0,0.0,5.966212768271362e-08,2.529908158521721e-07,2,0.2222222238779068,0.0001360148744424805,0.06153368204832077,0.23031021654605865,0.572699248790741,1.2390730381011963,0.6273007988929749,0.5366566181182861,0.08739837259054184,False
146,True,False,False,9.13978385925293,483,9,1.0,-0.14236479997634888,0,0.0,6.29266310170351e-08,2.5596295927243773e-07,1,0.1111111119389534,0.0008058216189965606,0.3891816735267639,0.3256533145904541,0.7886539697647095,1.3772512674331665,0.41134607791900635,0.3038864731788635,0.020703934133052826,False
147,True,False,False,11.23188304901123,565,9,1.0,-0.11362254619598389,0,0.0,6.071224589732083e-08,2.735508530804509e-07,7,0.7777777910232544,0.0008708767127245665,0.25795865058898926,0.5192758440971375,0.9839758276939392,1.931199312210083,0.2160242199897766,0.09455323219299316,0.0318584069609642,False
148,True,False,False,9.90767765045166,489,9,1.0,-0.14519202709197998,0,0.0,6.092917459454839e-08,2.988602432196785e-07,4,0.4444444477558136,0.0004453368310350925,0.128877654671669,0.3514312207698822,0.7327108383178711,1.3253544569015503,0.4672892093658447,0.3316100239753723,0.04907975345849991,False
149,False,True,False,-1.0652399063110352,440,9,1.0,0.0003156810998916626,0,0.0,5.924415091840274e-08,2.991387191286776e-07,0,0.0,5.924415091840274e-08,2.991387191286776e-07,0.4132210612297058,1.4387550354003906,1.7857606410980225,-0.2387549877166748,-0.1826167106628418,0.10227272659540176,True
150,False,True,False,-0.15945863723754883,529,9,1.0,-0.12203645706176758,0,0.0,5.961823035249836e-08,2.7482064979267307e-07,4,0.4444444477558136,0.00044784817146137357,0.08694925904273987,0.4634896218776703,1.3889601230621338,2.302278518676758,-0.18896007537841797,-0.0872640609741211,0.03780718520283699,True
151,False,True,False,2.4327402114868164,506,9,1.0,-0.10180866718292236,0,0.0,5.989458884414489e-08,2.5211161869265197e-07,17,1.888888955116272,0.003697438398376107,0.4960247278213501,0.4946594834327698,1.4076906442642212,2.0819153785705566,-0.20769059658050537,-0.1630624532699585,0.05928853899240494,True
152,False,True,False,-0.3653445243835449,446,9,1.0,-0.14384829998016357,0,0.0,6.059732271523899e-08,2.678066550743097e-07,13,1.4444444179534912,0.006383033469319344,0.3788660764694214,0.5334259271621704,1.4023878574371338,1.743343710899353,-0.20238780975341797,-0.11227655410766602,0.051569510251283646,True
153,False,True,False,-1.5732734203338623,437,8,0.8888888888888888,-0.1386803388595581,0,0.0,6.479740477516316e-08,2.4677061105649045e-07,9,1.125,0.00439023319631815,0.582529604434967,0.486471563577652,1.5906776189804077,1.929051160812378,-0.3906775712966919,-0.3171485662460327,0.03203660994768143,True
154,True,False,False,8.19066047668457,469,9,1.0,-0.12017583847045898,0,0.0,6.430023802295182e-08,2.6915060402643576e-07,2,0.2222222238779068,9.418701665708795e-05,0.026935044676065445,0.14151836931705475,0.28064605593681335,1.1324104070663452,0.9193539619445801,0.7721898555755615,0.02985074743628502,False
155,False,True,False,0.5920324325561523,418,7,0.7777777777777778,-0.1414644420146942,0,0.0,5.772090361233495e-08,2.6700223543230095e-07,11,1.571428656578064,0.0015079894801601768,0.21227630972862244,0.5200150609016418,1.4936332702636719,3.116257667541504,-0.29363322257995605,-0.15376555919647217,0.0717703327536583,True
156,False,True,False,0.707883358001709,569,9,1.0,-0.13798213005065918,0,0.0,5.915940448630863e-08,2.6204443770438957e-07,8,0.8888888955116272,0.00046527324593625963,0.06136757507920265,0.5094398260116577,1.3994853496551514,2.1206130981445312,-0.19948530197143555,-0.12539005279541016,0.06854130327701569,True
157,True,False,False,9.266290664672852,475,9,1.0,-0.06769955158233643,0,0.0,5.967595484435151e-08,2.682209014892578e-07,0,0.0,5.967595484435151e-08,2.682209014892578e-07,0.44342041015625,0.9528598785400391,1.4584708213806152,0.24714016914367676,0.148734450340271,0.023157894611358643,False
158,False,True,False,1.359412670135498,537,9,1.0,-0.14288437366485596,0,0.0,5.659417112724441e-08,2.7486484555083734e-07,14,1.5555555820465088,0.003255467163398862,0.6331907510757446,0.3518601357936859,1.5150483846664429,2.1282167434692383,-0.31504833698272705,-0.2542346715927124,0.044692739844322205,True
159,True,False,False,8.545927047729492,463,9,1.0,-0.11842286586761475,0,0.0,6.438209254611138e-08,2.735493467298511e-07,0,0.0,6.438209254611138e-08,2.735493467298511e-07,0.2957824766635895,0.9170588254928589,1.8998864889144897,0.28294122219085693,0.21195733547210693,0.04103671759366989,False
160,True,False,False,9.01710033416748,505,9,1.0,-0.06893529742956161,0,0.0,6.06250551982157e-08,2.736504143285856e-07,4,0.4444444477558136,0.0006357036181725562,0.2292010486125946,0.5377947688102722,1.02450430393219,1.7093722820281982,0.17549574375152588,0.06994903087615967,0.029702970758080482,False
161,False,True,False,-1.0013632774353027,529,9,1.0,-0.08949953317642212,0,0.0,5.829046756389289e-08,2.499000686384534e-07,2,0.2222222238779068,0.0001661527348915115,0.07340659946203232,0.46828165650367737,1.4573032855987549,2.642611503601074,-0.25730323791503906,-0.1938990354537964,0.056710775941610336,True
162,False,True,False,-1.0857868194580078,481,9,1.0,-0.07911592721939087,0,0.0,5.9396668916633644e-08,2.6193850999334245e-07,15,1.6666666269302368,0.003472397103905678,0.31760331988334656,0.4894782602787018,1.4331626892089844,2.371217966079712,-0.23316264152526855,-0.04376626014709473,0.039501041173934937,True
163,False,True,False,-0.804286003112793,471,9,1.0,-0.14354559779167175,0,0.0,6.084789561100479e-08,2.681432818008034e-07,12,1.3333333730697632,0.001902137533761561,0.24185818433761597,0.43074706196784973,1.4539932012557983,1.7370760440826416,-0.2539931535720825,-0.2238144874572754,0.0573248453438282,True
164,True,False,False,10.993215560913086,540,9,1.0,-0.031768858432769775,0,0.0,5.941161518308036e-08,2.731428025981586e-07,5,0.5555555820465088,0.001031155465170741,0.36992019414901733,0.38218870759010315,0.9356740713119507,1.4805126190185547,0.26432597637176514,0.13654077053070068,0.07222221791744232,False
165,True,False,False,9.551115036010742,476,9,1.0,-0.09538900852203369,0,0.0,6.226049009683265e-08,2.723302543472528e-07,1,0.1111111119389534,7.780504529364407e-05,0.03700556233525276,0.4526621997356415,1.0094801187515259,1.732857584953308,0.19051992893218994,0.0834726095199585,0.056722693145275116,False
166,True,False,False,10.509452819824219,621,9,1.0,-0.13942813873291016,0,0.0,6.261694807108142e-08,3.1016259072202956e-07,24,2.6666667461395264,0.002740044379606843,0.21392440795898438,0.3424105942249298,0.9603698253631592,1.8884845972061157,0.23963022232055664,0.148193359375,0.0805152952671051,False
167,True,False,False,5.5183515548706055,539,9,1.0,-0.11914992332458496,0,0.0,6.065534563504116e-08,2.425733214295178e-07,2,0.2222222238779068,0.0006552132545039058,0.24856187403202057,0.36030781269073486,1.2128198146820068,1.5511877536773682,-0.012819766998291016,-0.04474234580993652,0.06864564120769501,True
168,False,True,False,-1.6366147994995117,502,9,1.0,-0.14676162600517273,0,0.0,6.199845614673904e-08,2.6713863121585746e-07,6,0.6666666865348816,0.000862926128320396,0.15113681554794312,0.431264191865921,1.3200373649597168,1.6191304922103882,-0.12003731727600098,-0.33173882961273193,0.055776894092559814,True
169,True,False,False,9.467301368713379,557,9,1.0,0.008936583995819092,0,0.0,6.111265804520372e-08,2.7509193500918627e-07,7,0.7777777910232544,0.0007715530227869749,0.10954993218183517,0.4166752099990845,1.0086201429367065,1.6085667610168457,0.19137990474700928,0.05809175968170166,0.07181328535079956,False
170,True,False,False,10.054235458374023,476,9,1.0,-0.03496146202087402,0,0.0,5.7341242865049935e-08,2.1760287438610249e-07,2,0.2222222238779068,0.0004357844591140747,0.20203165709972382,0.40348947048187256,0.8977329134941101,1.5358307361602783,0.3022671341896057,0.19042885303497314,0.04831932857632637,False
171,False,True,False,-2.4271016120910645,446,9,1.0,-0.14474952220916748,0,0.0,6.292678023100962e-08,2.5167085482280527e-07,9,1.0,0.0037376582622528076,0.6818414926528931,0.45952221751213074,1.5201380252838135,2.0786304473876953,-0.32013797760009766,-0.2711595296859741,0.07399103790521622,True
172,True,False,False,8.953099250793457,496,9,1.0,0.003914773464202881,0,0.0,5.946228398556741e-08,2.736504143285856e-07,3,0.3333333432674408,0.00014272559201344848,0.03965198993682861,0.26620903611183167,0.6442715525627136,1.3841640949249268,0.5557284951210022,0.45255589485168457,0.08064515888690948,False
173,True,False,False,9.578941345214844,497,9,1.0,-0.08229196071624756,0,0.0,6.303925914608044e-08,2.9997298156558827e-07,1,0.1111111119389534,3.201318031642586e-05,0.015879245474934578,0.3741459250450134,1.020551323890686,1.880486011505127,0.17944872379302979,0.09740602970123291,0.06237424165010452,False
174,False,True,False,-0.30028724670410156,502,9,1.0,-0.07640385627746582,0,0.0,6.10575412451908e-08,2.897116928579635e-07,5,0.5555555820465088,0.001153605873696506,0.21811673045158386,0.47658365964889526,1.414320707321167,1.757721185684204,-0.21432065963745117,-0.15617716312408447,0.06175298988819122,True
175,False,True,False,-1.7926650047302246,510,9,1.0,-0.05763232707977295,0,0.0,6.094476390217096e-08,2.5531150527058344e-07,1,0.1111111119389534,0.0001168192975455895,0.059546828269958496,0.40672430396080017,1.4023576974868774,2.109823226928711,-0.20235764980316162,-0.10989367961883545,0.03333333507180214,True
176,True,False,False,10.478893280029297,640,9,1.0,-0.147505521774292,0,0.0,5.896106003433488e-08,2.736567523697886e-07,18,2.0,0.0018580254400148988,0.22071301937103271,0.3553961217403412,0.6241114735603333,1.318331003189087,0.5758885741233826,0.4396775960922241,0.06875000149011612,False
177,True,False,False,10.372634887695312,526,9,1.0,-0.030611813068389893,0,0.0,6.087713444458132e-08,2.996022772094875e-07,7,0.7777777910232544,0.0008145714527927339,0.12924747169017792,0.483111172914505,0.9713774919509888,1.4597615003585815,0.22862255573272705,0.1171262264251709,0.06653992086648941,False
178,False,True,False,-2.0962533950805664,360,7,0.7777777777777778,-0.14820878207683563,0,0.0,6.079613257270466e-08,1.8446770866376028e-07,10,1.4285714626312256,0.0038778777234256268,0.5944885611534119,0.5121716260910034,1.5744023323059082,2.2471365928649902,-0.3744022846221924,-0.35069453716278076,0.05277777835726738,True
179,True,False,False,8.98605728149414,514,9,1.0,-0.14690406620502472,0,0.0,6.71969431209618e-08,2.7847636374644935e-07,1,0.1111111119389534,8.152604277711362e-05,0.041869908571243286,0.344808965921402,0.8694586157798767,1.4708783626556396,0.3305414319038391,0.226812481880188,0.05447470769286156,False
180,True,False,False,9.030499458312988,471,9,1.0,-0.1308996081352234,0,0.0,6.188837176068773e-08,2.565383852015657e-07,0,0.0,6.188837176068773e-08,2.565383852015657e-07,0.3372020423412323,0.9420183897018433,1.7492471933364868,0.25798165798187256,0.17042958736419678,0.07006369531154633,False
181,True,False,False,10.99365234375,596,9,1.0,-0.14456084370613098,0,0.0,6.070156644000235e-08,2.6892493565355835e-07,6,0.6666666865348816,0.001087705953978002,0.18704326450824738,0.29455703496932983,1.0442514419555664,2.089141368865967,0.15574860572814941,0.08259260654449463,0.06375838816165924,False
