episode,success,fell,timed_out,return,steps,max_riser,completion_fraction,minimum_cbf_h,intervention_count,intervention_per_riser,correction_mean,correction_max,would_intervene_count,would_intervene_per_riser,counterfactual_correction_mean,counterfactual_correction_max,mean_abs_centerline_error,max_abs_centerline_error,max_abs_heading_error,minimum_root_edge_clearance,minimum_foot_edge_clearance,operator_correction_fraction,side_edge_breach
186,True,False,False,9.572328567504883,491,9,1.0,-0.06918346881866455,0,0.0,6.099214289179145e-08,2.5777285372896586e-07,5,0.5555555820465088,0.0008058767998591065,0.23478692770004272,0.04774310439825058,0.12184994667768478,0.8650828003883362,1.0781501531600952,0.8657885193824768,0.9918534159660339,False
187,True,False,False,9.43337631225586,506,9,1.0,-0.057681500911712646,0,0.0,5.8832135607644886e-08,3.0422191343859595e-07,5,0.5555555820465088,0.0006265151896513999,0.13591213524341583,0.07884478569030762,0.20302565395832062,1.013624668121338,0.9969744086265564,0.8676154017448425,1.0,False
188,True,False,False,10.809136390686035,523,9,1.0,-0.12453088164329529,0,0.0,5.880182030182368e-08,1.6323404850027146e-07,7,0.7777777910232544,0.0017012141179293394,0.30111241340637207,0.1965159922838211,0.43513044714927673,1.0849072933197021,0.7648695707321167,0.626686155796051,0.9980879426002502,False
189,True,False,False,9.28335952758789,511,9,1.0,-0.08195379376411438,0,0.0,6.308916056241287e-08,2.4800473852337745e-07,5,0.5555555820465088,0.00046116995508782566,0.13628700375556946,0.175730362534523,0.5992030501365662,1.4212918281555176,0.6007969975471497,0.4936369061470032,0.9921721816062927,False
190,True,False,False,10.83456802368164,568,9,1.0,-0.07757711410522461,0,0.0,5.9034139354707804e-08,2.4981676460811286e-07,12,1.3333333730697632,0.001902988413348794,0.1805843710899353,0.05364486202597618,0.1392689049243927,1.0681180953979492,1.0607311725616455,0.9303754568099976,1.0,False
191,True,False,False,10.774691581726074,542,9,1.0,-0.1372307538986206,0,0.0,6.08415930969386e-08,2.499000686384534e-07,6,0.6666666865348816,0.001043261494487524,0.23574621975421906,0.1760440468788147,0.4661957919597626,1.159165859222412,0.7338042259216309,0.6073563098907471,0.9926199316978455,False
192,True,False,False,10.863860130310059,565,9,1.0,-0.14745664596557617,0,0.0,5.817755166503957e-08,2.768770457350911e-07,15,1.6666666269302368,0.001797879463993013,0.1613444685935974,0.2167869508266449,0.5718722343444824,1.5603747367858887,0.6281278133392334,0.4970289468765259,0.9946902394294739,False
193,False,True,False,-0.677490234375,289,5,0.5555555555555556,-0.14538073539733887,0,0.0,5.9363784998822666e-08,2.7489008402881154e-07,8,1.600000023841858,0.005701781250536442,0.4963781535625458,0.042223889380693436,0.11180010437965393,0.9984296560287476,1.0881999731063843,0.8674193620681763,0.9826989769935608,False
194,True,False,False,9.523711204528809,460,9,1.0,-0.14404404163360596,0,0.0,6.008764330545091e-08,1.825392246246338e-07,1,0.1111111119389534,3.1061150366440415e-05,0.014260508120059967,0.13219599425792694,0.3343513607978821,1.3454800844192505,0.8656486868858337,0.7810975313186646,0.9978260397911072,False
195,True,False,False,9.200981140136719,455,9,1.0,-0.12899911403656006,0,0.0,6.085885217999021e-08,2.4119637487274304e-07,1,0.1111111119389534,1.0596790161798708e-05,0.004793869331479073,0.09035814553499222,0.2082097977399826,0.8002138733863831,0.991790235042572,0.8794795274734497,0.9912088513374329,False
196,True,False,False,8.07158088684082,508,9,1.0,-0.12956202030181885,0,0.0,6.150990827791247e-08,2.7161428306499147e-07,1,0.1111111119389534,0.0005529097397811711,0.28084713220596313,0.12487726658582687,0.3069261312484741,0.7976963520050049,0.8930739164352417,0.7775108814239502,0.9783464670181274,False
197,True,False,False,9.347146987915039,456,9,1.0,-0.08348321914672852,0,0.0,6.192455259679264e-08,2.998800709974603e-07,0,0.0,6.192455259679264e-08,2.998800709974603e-07,0.17436358332633972,0.2563447058200836,1.0489473342895508,0.9436553716659546,0.8013265132904053,0.9978070259094238,False
198,True,False,False,10.789592742919922,519,9,1.0,-0.07117725908756256,0,0.0,6.149901565777327e-08,2.7395452661949093e-07,6,0.6666666865348816,0.0014529029140248895,0.4031861126422882,0.107462577521801,0.24120038747787476,1.2072193622589111,0.9587996602058411,0.8149780035018921,0.9942196607589722,False
199,False,True,False,-4.727483749389648,443,9,1.0,-0.12511062622070312,0,0.0,6.720142664562445e-08,2.6697625798988156e-07,12,1.3333333730697632,0.005369707942008972,0.5982017517089844,0.2872927188873291,1.4272226095199585,1.8577053546905518,-0.22722256183624268,-0.30964195728302,0.9909706711769104,True
200,True,False,False,8.327923774719238,445,9,1.0,-0.10286974906921387,0,0.0,6.244798811394503e-08,2.406202952442982e-07,1,0.1111111119389534,0.00056861323537305,0.25300535559654236,0.08709259331226349,0.19653593003749847,1.250715970993042,1.0034641027450562,0.9060230255126953,0.9415730237960815,False
201,True,False,False,9.718870162963867,490,9,1.0,-0.09810792654752731,0,0.0,6.273847930060583e-08,2.497959314951004e-07,0,0.0,6.273847930060583e-08,2.497959314951004e-07,0.05309697240591049,0.16463588178157806,0.7911958694458008,1.0353641510009766,0.9110337495803833,0.991836667060852,False
202,True,False,False,8.612471580505371,480,9,1.0,-0.1370067298412323,0,0.0,5.9200772284384584e-08,2.556103027018253e-07,1,0.1111111119389534,0.00024341317475773394,0.11681001633405685,0.25614482164382935,0.6105484366416931,1.0983707904815674,0.5894516110420227,0.45026224851608276,0.9916667342185974,False
203,True,False,False,9.678523063659668,532,9,1.0,-0.14893531799316406,0,0.0,6.101392813206985e-08,2.493458453045605e-07,1,0.1111111119389534,0.00012353855709079653,0.0656900703907013,0.3050948977470398,0.6481719613075256,1.3619599342346191,0.5518280863761902,0.4433501362800598,1.0,False
204,True,False,False,8.874794006347656,463,9,1.0,-0.10283823311328888,0,0.0,6.17114750411929e-08,2.6863449420488905e-07,2,0.2222222238779068,0.0006822996656410396,0.2974635660648346,0.10718507319688797,0.24435096979141235,0.9073255658149719,0.9556490778923035,0.7984012365341187,0.9740820527076721,False
205,True,False,False,7.0467915534973145,522,9,1.0,-0.13354933261871338,0,0.0,6.013480913225067e-08,2.563692760304548e-07,8,0.8888888955116272,0.003554295049980283,0.6110354065895081,0.45289507508277893,1.032039761543274,1.9197072982788086,0.1679602861404419,0.08366823196411133,1.0,False
206,True,False,False,8.569332122802734,439,9,1.0,-0.12644720077514648,0,0.0,6.212100345237559e-08,2.849299107765546e-07,2,0.2222222238779068,0.0003286806168034673,0.1353559046983719,0.2029634714126587,0.6035054922103882,1.7511183023452759,0.5964945554733276,0.5120278596878052,0.9977221488952637,False
207,True,False,False,10.147379875183105,497,9,1.0,-0.10410022735595703,0,0.0,5.9603671331842634e-08,2.4811663479340496e-07,4,0.4444444477558136,0.0001871158165158704,0.05143029987812042,0.0762634351849556,0.18380145728588104,0.9247387051582336,1.0161986351013184,0.8738797903060913,0.9718309640884399,False
208,True,False,False,10.167651176452637,479,9,1.0,-0.11802053451538086,0,0.0,6.081924652789894e-08,2.6731390789791476e-07,0,0.0,6.081924652789894e-08,2.6731390789791476e-07,0.07444306463003159,0.1691352128982544,0.7499495148658752,1.0308648347854614,0.9112550616264343,0.9645094275474548,False
209,True,False,False,10.346961975097656,499,9,1.0,-0.02931036800146103,0,0.0,5.851755346952814e-08,2.0754916363330267e-07,5,0.5555555820465088,0.00044167047599330544,0.1024918258190155,0.4129377007484436,0.6633111238479614,1.3550920486450195,0.5366889238357544,0.3803999423980713,1.0,False
210,True,False,False,8.844374656677246,493,9,1.0,-0.11693090200424194,0,0.0,6.190834511698995e-08,2.537576335726044e-07,4,0.4444444477558136,0.0007054962916299701,0.25621023774147034,0.0772196501493454,0.1709699183702469,1.2018771171569824,1.0290300846099854,0.940914511680603,1.0,False
211,True,False,False,8.808817863464355,452,9,1.0,-0.11306971311569214,0,0.0,6.056249191033203e-08,2.3888378564151935e-07,3,0.3333333432674408,0.0003959210589528084,0.10484486818313599,0.1863662451505661,0.2849670946598053,1.0288102626800537,0.9150329828262329,0.7473609447479248,0.98893803358078,False
212,True,False,False,10.075681686401367,508,9,1.0,-0.09360623359680176,0,0.0,6.051026701925366e-08,2.4800473852337745e-07,2,0.2222222238779068,0.0009216616745106876,0.44915077090263367,0.22870762646198273,0.44874826073646545,1.0961142778396606,0.7512518167495728,0.6251050233840942,0.9960629940032959,False
213,True,False,False,9.691888809204102,520,9,1.0,-0.04325270652770996,0,0.0,6.136461649930425e-08,2.719350220559136e-07,1,0.1111111119389534,4.7893860028125346e-05,0.0248729158192873,0.14045573770999908,0.5692257881164551,1.7934027910232544,0.6307742595672607,0.5530857443809509,0.9961538314819336,False
214,True,False,False,10.547175407409668,527,9,1.0,-0.0641300156712532,0,0.0,6.365915083961227e-08,3.4836941154026135e-07,5,0.5555555820465088,0.0005935637163929641,0.16568994522094727,0.3197145462036133,1.0340601205825806,2.0759811401367188,0.16593992710113525,0.10438358783721924,0.9981024861335754,False
215,True,False,False,9.553813934326172,497,9,1.0,-0.06053107976913452,0,0.0,6.331860191721717e-08,2.4085088057290704e-07,7,0.7777777910232544,0.0014894327614456415,0.3488296866416931,0.3303501307964325,0.9210883975028992,1.7983102798461914,0.27891165018081665,0.1828233003616333,0.9999999403953552,False
216,True,False,False,10.323101043701172,525,9,1.0,-0.14508116245269775,0,0.0,6.157255683092444e-08,3.629482421274588e-07,5,0.5555555820465088,0.00047540717059746385,0.08538585156202316,0.35424089431762695,0.9533693790435791,1.8287760019302368,0.24663066864013672,0.1450251340866089,0.9980952143669128,False
217,True,False,False,8.631390571594238,438,9,1.0,-0.11493146419525146,0,0.0,6.241215544378065e-08,2.575456221620698e-07,0,0.0,6.241215544378065e-08,2.575456221620698e-07,0.0639074519276619,0.1505509912967682,0.84295654296875,1.04944908618927,0.8500038385391235,0.9726027250289917,False
218,True,False,False,10.996615409851074,556,9,1.0,-0.12256541848182678,0,0.0,6.031764598901646e-08,2.731491406393616e-07,11,1.2222222089767456,0.0016500605270266533,0.2112211436033249,0.36266380548477173,0.7154350876808167,1.522704005241394,0.48456496000289917,0.3421999216079712,1.0,False
219,True,False,False,10.915177345275879,566,9,1.0,-0.07847443222999573,0,0.0,6.178753153562866e-08,3.3890930239977024e-07,9,1.0,0.0006554243736900389,0.11797305196523666,0.2708083987236023,0.8777308464050293,2.160965919494629,0.3222692012786865,0.2622792720794678,0.9946996569633484,False
220,True,False,False,9.849535942077637,479,9,1.0,-0.11056685447692871,0,0.0,5.823886439770831e-08,2.4119637487274304e-07,5,0.5555555820465088,0.0015347936423495412,0.48060107231140137,0.06868137419223785,0.1635667085647583,0.8258154988288879,1.0364333391189575,0.9045100212097168,0.9916492700576782,False
221,True,False,False,10.875589370727539,498,9,1.0,-0.09506112337112427,0,0.0,6.026038334994155e-08,2.6752150006359443e-07,2,0.2222222238779068,0.0002836290223058313,0.12304113805294037,0.07798321545124054,0.23605157434940338,0.6975417733192444,0.9639484882354736,0.8017134666442871,0.9839357137680054,False
222,True,False,False,8.398655891418457,445,9,1.0,-0.09722704440355301,0,0.0,6.241416627972285e-08,2.6656007889869215e-07,4,0.4444444477558136,0.00047940146760083735,0.10310083627700806,0.219087153673172,0.37620770931243896,1.100060224533081,0.8237923383712769,0.6435853242874146,0.9393258690834045,False
223,True,False,False,10.28581428527832,563,9,1.0,-0.08683830499649048,0,0.0,5.698899840922422e-08,2.0322474370004784e-07,7,0.7777777910232544,0.0010073245503008366,0.1505933552980423,0.09651228040456772,0.2714487910270691,1.284899353981018,0.9285512566566467,0.8333749771118164,0.9946714043617249,False
224,True,False,False,10.71043586730957,496,9,1.0,-0.13725292682647705,0,0.0,6.016686882048816e-08,2.493736985798023e-07,4,0.4444444477558136,0.0006954731070436537,0.21560350060462952,0.2718100845813751,0.8116245269775391,1.8457527160644531,0.38837552070617676,0.31686729192733765,1.0,False
225,True,False,False,9.9917573928833,499,9,1.0,-0.08281135559082031,0,0.0,6.358147430773897e-08,2.6193850999334245e-07,0,0.0,6.358147430773897e-08,2.6193850999334245e-07,0.23232614994049072,0.7222208380699158,1.4174106121063232,0.47777920961380005,0.34602636098861694,0.9699398875236511,False
226,True,False,False,9.673473358154297,509,9,1.0,-0.10946296155452728,0,0.0,6.07328800583673e-08,2.7557706516745384e-07,2,0.2222222238779068,0.00032128553721122444,0.08357051759958267,0.29012051224708557,0.8246179223060608,1.5924957990646362,0.37538212537765503,0.25542008876800537,0.9960707426071167,False
227,True,False,False,10.573294639587402,531,9,1.0,-0.14419905841350555,0,0.0,6.042083100510354e-08,2.5506679435238766e-07,6,0.6666666865348816,0.0003162932116538286,0.05874580517411232,0.23777341842651367,0.5874168872833252,1.3216763734817505,0.6125831604003906,0.4734426736831665,0.9981167316436768,False
228,True,False,False,10.049478530883789,523,9,1.0,-0.12824273109436035,0,0.0,6.534996543905436e-08,2.683243565115845e-07,1,0.1111111119389534,0.00017562836001161486,0.0918196439743042,0.3051774501800537,0.8451177477836609,1.7308850288391113,0.35488229990005493,0.266712486743927,1.0,False
229,True,False,False,9.635812759399414,480,9,1.0,-0.10797238349914551,0,0.0,6.046686706895343e-08,2.796946318994742e-07,5,0.5555555820465088,0.0003138619940727949,0.08956721425056458,0.24599111080169678,0.6409530639648438,1.547969937324524,0.5590469837188721,0.41967952251434326,0.9937500357627869,False
230,True,False,False,10.301115989685059,493,9,1.0,-0.07707394659519196,0,0.0,5.802082370109929e-08,2.755707839696697e-07,0,0.0,5.802082370109929e-08,2.755707839696697e-07,0.1470451056957245,0.4515453279018402,1.35297691822052,0.7484546899795532,0.6557844281196594,0.9959431886672974,False
231,True,False,False,9.858671188354492,488,9,1.0,-0.14419272541999817,0,0.0,5.7517386409244864e-08,2.5474014364590403e-07,0,0.0,5.7517386409244864e-08,2.5474014364590403e-07,0.10495658218860626,0.29452359676361084,1.278684139251709,0.905476450920105,0.8133844137191772,0.9938523769378662,False
232,True,False,False,8.78637981414795,452,9,1.0,-0.07762452960014343,0,0.0,6.534103391686585e-08,3.0034249220989295e-07,4,0.4444444477558136,0.0009410852799192071,0.3140913248062134,0.42579224705696106,0.924626886844635,1.6251696348190308,0.2753731608390808,0.17468202114105225,1.0,False
233,True,False,False,11.322708129882812,515,9,1.0,-0.0958910882472992,0,0.0,5.8970513805434166e-08,2.6614324610818585e-07,6,0.6666666865348816,0.0009549896931275725,0.28404223918914795,0.11848971992731094,0.2295890897512436,0.9594647884368896,0.970410943031311,0.8336136937141418,0.9980582594871521,False
234,True,False,False,6.870003700256348,552,9,1.0,-0.0540696382522583,0,0.0,6.338684954698692e-08,2.467020578933443e-07,4,0.4444444477558136,0.0004889399278908968,0.12260100990533829,0.27856114506721497,0.773084282875061,0.7288373112678528,0.4269157648086548,0.2680867910385132,0.9637681245803833,False
235,True,False,False,10.549030303955078,554,9,1.0,-0.09190137684345245,0,0.0,6.242051853178054e-08,2.6759929028230545e-07,13,1.4444444179534912,0.002757770475000143,0.22665853798389435,0.15451683104038239,0.4049931764602661,1.2085039615631104,0.7950068712234497,0.6900886297225952,0.994584858417511,False
236,True,False,False,10.355125427246094,556,9,1.0,-0.09836938977241516,0,0.0,5.748686504603029e-08,2.421228373350459e-07,6,0.6666666865348816,0.0008324566297233105,0.15416856110095978,0.21654576063156128,0.5349827408790588,1.6240816116333008,0.665017306804657,0.5763998031616211,0.9982014894485474,False
237,True,False,False,9.141923904418945,480,9,1.0,-0.07166549563407898,0,0.0,6.668744134685767e-08,2.533539884552738e-07,0,0.0,6.668744134685767e-08,2.533539884552738e-07,0.03467362001538277,0.09900480508804321,0.8177087306976318,1.1009953022003174,0.9331048727035522,0.9750000238418579,False
238,True,False,False,10.393535614013672,535,9,1.0,-0.08064442873001099,0,0.0,6.118551709732856e-08,2.7567776328396576e-07,14,1.5555555820465088,0.0024550892412662506,0.1766742467880249,0.051988933235406876,0.1462331861257553,1.1001853942871094,1.0537668466567993,0.8715160489082336,0.9981308579444885,False
239,True,False,False,9.556013107299805,526,9,1.0,-0.09238111227750778,0,0.0,5.8869815688922245e-08,2.731682116063894e-07,6,0.6666666865348816,0.0010399500606581569,0.2620428800582886,0.297381192445755,0.746023416519165,2.0040767192840576,0.4539766311645508,0.39066439867019653,1.0,False
240,True,False,False,9.433414459228516,451,9,1.0,-0.14345794916152954,0,0.0,6.247473294251904e-08,2.4643296114845725e-07,1,0.1111111119389534,6.890400982229039e-06,0.0030794248450547457,0.09250230342149734,0.14300766587257385,0.7930765151977539,1.0569924116134644,0.9323792457580566,1.0,False
241,True,False,False,11.288524627685547,586,9,1.0,-0.10949534922838211,0,0.0,5.666255376013396e-08,2.4755667027420714e-07,10,1.1111111640930176,0.0012306396383792162,0.1642022281885147,0.12360138446092606,0.496422678232193,1.70292067527771,0.7035773992538452,0.6194891333580017,0.9982934594154358,False
242,True,False,False,11.469046592712402,599,9,1.0,-0.10354401171207428,0,0.0,5.948130876731739e-08,2.678325756733102e-07,21,2.3333332538604736,0.002675422467291355,0.26156294345855713,0.3001542389392853,0.7709500789642334,1.5599254369735718,0.4290499687194824,0.2828418016433716,0.9966610670089722,False
243,True,False,False,9.431693077087402,518,9,1.0,-0.04527324438095093,0,0.0,5.9185904177638804e-08,2.7468806251818023e-07,9,1.0,0.001297338167205453,0.13785937428474426,0.12476281076669693,0.26308947801589966,1.2370692491531372,0.9369105696678162,0.8434227705001831,0.9942084550857544,False
244,True,False,False,8.854179382324219,526,9,1.0,-0.11922526359558105,0,0.0,5.885916820602688e-08,2.431447683193255e-07,9,1.0,0.0018454560777172446,0.304938405752182,0.09352180361747742,0.25559625029563904,1.248961091041565,0.9444037675857544,0.8557047843933105,0.9771863222122192,False
245,True,False,False,9.857599258422852,499,9,1.0,-0.1170613244175911,0,0.0,6.365196014712637e-08,2.719206690926512e-07,5,0.5555555820465088,0.0005494381184689701,0.07984959334135056,0.24230223894119263,0.6264470815658569,1.4674209356307983,0.5735529661178589,0.43724554777145386,0.9979960322380066,False
246,True,False,False,10.971158981323242,523,9,1.0,-0.08289933204650879,0,0.0,5.6978119999939736e-08,2.3946503802108055e-07,4,0.4444444477558136,0.00029231689404696226,0.07253241539001465,0.17232583463191986,0.5892890095710754,1.4282838106155396,0.6107110381126404,0.4902140498161316,0.9942638278007507,False
247,True,False,False,10.07356071472168,502,9,1.0,-0.08390021324157715,0,0.0,6.060036383814804e-08,2.6863449420488905e-07,6,0.6666666865348816,0.0008129909983836114,0.1340542882680893,0.18654975295066833,0.6417510509490967,1.5511939525604248,0.5582489967346191,0.4520137310028076,0.9820717573165894,False
248,True,False,False,11.754156112670898,571,9,1.0,-0.1484384536743164,0,0.0,5.823291004958264e-08,2.74410041356532e-07,11,1.2222222089767456,0.0017077651573345065,0.2795560956001282,0.197660893201828,0.5375221967697144,1.427647352218628,0.6624778509140015,0.545552670955658,0.9964973330497742,False
249,True,False,False,10.997482299804688,577,9,1.0,-0.09727263450622559,0,0.0,6.263613272494695e-08,2.703852430840925e-07,9,1.0,0.000911756360437721,0.1356569528579712,0.08165242522954941,0.22160612046718597,1.0903018712997437,0.9783939123153687,0.879819393157959,0.9826689958572388,False
250,True,False,False,9.953216552734375,558,9,1.0,-0.1305990219116211,0,0.0,5.9416688458213684e-08,3.5801571129923104e-07,10,1.1111111640930176,0.0019857105799019337,0.22954712808132172,0.36946919560432434,0.6582021713256836,1.5337778329849243,0.5417978763580322,0.4356353282928467,0.9982078671455383,False
251,True,False,False,9.805489540100098,507,9,1.0,-0.05157479643821716,0,0.0,5.9242772465495364e-08,2.4767052764218533e-07,5,0.5555555820465088,0.0004914245218969882,0.10520680248737335,0.28706035017967224,0.643113374710083,1.3568826913833618,0.5568866729736328,0.43080490827560425,1.0,False
252,True,False,False,11.32668685913086,547,9,1.0,-0.14669805765151978,0,0.0,5.8144465242548904e-08,2.425733214295178e-07,10,1.1111111640930176,0.001278728828765452,0.2360812872648239,0.24439509212970734,0.7272340059280396,1.5922852754592896,0.47276604175567627,0.3814653158187866,0.998171865940094,False
253,True,False,False,10.494911193847656,548,9,1.0,-0.14788377285003662,0,0.0,5.9183502543191935e-08,2.417930318188155e-07,13,1.4444444179534912,0.0022164788097143173,0.19043998420238495,0.10022209584712982,0.25679776072502136,1.1570875644683838,0.9432022571563721,0.8310062885284424,0.9927006959915161,False
254,True,False,False,12.39442253112793,579,9,1.0,-0.08199048042297363,0,0.0,6.008336583818163e-08,2.772777349946409e-07,12,1.3333333730697632,0.000999930896796286,0.10841552913188934,0.06382745504379272,0.1638040691614151,0.8644037246704102,1.036195993423462,0.8477656245231628,0.9602763652801514,False
255,True,False,False,10.683588981628418,555,9,1.0,-0.14819663763046265,0,0.0,5.91771396329932e-08,2.5820489213401743e-07,6,0.6666666865348816,0.0008705922518856823,0.13257670402526855,0.3897686302661896,0.7501550912857056,1.4719789028167725,0.44984495639801025,0.3450908660888672,0.9981982111930847,False
256,True,False,False,11.467723846435547,573,9,1.0,-0.1136789470911026,0,0.0,6.145098296883589e-08,2.6362846483607427e-07,5,0.5555555820465088,0.0009615212329663336,0.1702100932598114,0.1231672540307045,0.3057767450809479,0.9289079308509827,0.8942233324050903,0.7622064352035522,0.9965096116065979,False
257,True,False,False,6.430445671081543,439,9,1.0,-0.08363163471221924,0,0.0,6.467966784384771e-08,2.5955009164135845e-07,2,0.2222222238779068,0.0005913865752518177,0.1583605706691742,0.14620769023895264,0.2771616578102112,0.7856372594833374,0.9228383898735046,0.7992651462554932,0.9179954528808594,False
258,False,True,False,-0.9745423793792725,234,4,0.4444444444444444,0.012880921363830566,0,0.0,5.853451412463073e-08,2.702825838696299e-07,4,1.0,0.0010285367025062442,0.15768824517726898,0.06360948830842972,0.14126747846603394,0.9615218639373779,1.058732509613037,0.8930009603500366,0.9914530515670776,False
259,True,False,False,8.552433013916016,617,9,1.0,-0.04812324047088623,0,0.0,5.662550961460511e-08,2.7319995865582314e-07,9,1.0,0.0007636627415195107,0.23950260877609253,0.22688432037830353,0.48218458890914917,1.3045459985733032,0.7178154587745667,0.5594592094421387,0.9983792304992676,False
260,True,False,False,9.189939498901367,520,9,1.0,-0.1030510663986206,0,0.0,5.994203178261159e-08,2.4212238258769503e-07,6,0.6666666865348816,0.0007854438736103475,0.18638873100280762,0.241987407207489,0.6781441569328308,1.3897768259048462,0.521855890750885,0.39016443490982056,0.992307722568512,False
261,True,False,False,9.653377532958984,505,9,1.0,-0.09665036201477051,0,0.0,6.255196893789616e-08,2.5023305738614e-07,6,0.6666666865348816,0.0013690865598618984,0.2745796740055084,0.29089152812957764,0.6391583681106567,1.445981502532959,0.5608416795730591,0.43391722440719604,0.996039628982544,False
262,True,False,False,10.379034042358398,560,9,1.0,-0.05106252431869507,0,0.0,5.942058933783301e-08,2.5517559265608725e-07,5,0.5555555820465088,0.0003770559560507536,0.10491158068180084,0.10457853972911835,0.37849289178848267,1.4269593954086304,0.8215071558952332,0.7368017435073853,0.9982143044471741,False
263,True,False,False,9.66503620147705,494,9,1.0,-0.09480869770050049,0,0.0,6.080967551724825e-08,2.6822129939318984e-07,6,0.6666666865348816,0.0007786548812873662,0.15543900430202484,0.15374545753002167,0.46371859312057495,1.3814469575881958,0.7362814545631409,0.6193761229515076,0.9939271211624146,False
264,True,False,False,7.822165489196777,493,9,1.0,-0.10490173101425171,0,0.0,6.506881078394144e-08,2.529908158521721e-07,7,0.7777777910232544,0.0006787606398575008,0.07881166785955429,0.03677559643983841,0.08894404768943787,1.110837459564209,1.1110559701919556,0.9571917057037354,0.9979715943336487,False
265,False,True,False,-0.7568445205688477,415,6,0.6666666666666666,-0.014399051666259766,0,0.0,5.808715997090985e-08,2.6873780711866857e-07,13,2.1666667461395264,0.0028524796944111586,0.2267332226037979,0.33278316259384155,1.424017071723938,1.8863346576690674,-0.22401702404022217,-0.3074077367782593,0.9975903630256653,True
266,True,False,False,8.79229736328125,508,9,1.0,-0.13783526420593262,0,0.0,6.070229829902019e-08,3.075564904975181e-07,6,0.6666666865348816,0.0009088570368476212,0.14143536984920502,0.18538334965705872,0.4623868465423584,1.0859841108322144,0.7376132011413574,0.6193596124649048,0.9921259880065918,False
267,True,False,False,10.657489776611328,504,9,1.0,-0.10656151920557022,0,0.0,6.170174771114034e-08,2.6987152068613796e-07,1,0.1111111119389534,1.3343738828552887e-05,0.0066942088305950165,0.1887737661600113,0.6293507218360901,1.4014806747436523,0.5706493258476257,0.4693388342857361,0.9940477013587952,False
268,True,False,False,9.119369506835938,483,9,1.0,-0.13037854433059692,0,0.0,6.25105869289655e-08,1.9097336689810618e-07,2,0.2222222238779068,0.0012205125531181693,0.3201107978820801,0.1580253392457962,0.33784228563308716,1.0334410667419434,0.8621577620506287,0.7604153156280518,0.9979296326637268,False
269,True,False,False,10.100796699523926,481,9,1.0,-0.07569533586502075,0,0.0,6.057668144876516e-08,2.478088276802737e-07,3,0.3333333432674408,0.0005868060397915542,0.13651898503303528,0.20526549220085144,0.4467940926551819,1.2133705615997314,0.7532059550285339,0.6396651864051819,0.9979209899902344,False
270,True,False,False,9.011940956115723,472,9,1.0,-0.08376553654670715,0,0.0,6.087567072654565e-08,2.417710618374258e-07,2,0.2222222238779068,0.00032697946880944073,0.1022120788693428,0.2799747884273529,0.6702746152877808,1.395298719406128,0.5297254323959351,0.4085288643836975,0.9957627058029175,False
271,True,False,False,9.430889129638672,434,9,1.0,-0.14838144183158875,0,0.0,6.22538962602448e-08,2.6710617362368794e-07,1,0.1111111119389534,0.00021600477339234203,0.09371913224458694,0.06474531441926956,0.15908679366111755,0.8698703646659851,1.0409132242202759,0.8923799395561218,0.9930875301361084,False
272,True,False,False,10.216150283813477,511,9,1.0,-0.05085285007953644,0,0.0,6.095907423286917e-08,2.741127786975994e-07,2,0.2222222238779068,0.00023756477457936853,0.10270912200212479,0.0987439975142479,0.5044190883636475,1.391152024269104,0.6955809593200684,0.5778811573982239,0.9784735441207886,False
273,True,False,False,9.4680814743042,454,9,1.0,-0.13498958945274353,0,0.0,6.236704308548724e-08,2.394803289007541e-07,1,0.1111111119389534,1.8047830963041633e-05,0.008165528997778893,0.0594470351934433,0.22271457314491272,1.1826329231262207,0.9772855043411255,0.8789535164833069,0.9911893606185913,False
274,True,False,False,10.080425262451172,526,9,1.0,-0.14300698041915894,0,0.0,5.982402484505656e-08,2.6246777906635543e-07,7,0.7777777910232544,0.0012876266846433282,0.24326671659946442,0.11923418939113617,0.27369436621665955,1.2151726484298706,0.9263056516647339,0.8269587755203247,0.9961977005004883,False
275,False,True,False,-0.8648636341094971,366,7,0.7777777777777778,-0.14055593311786652,0,0.0,6.096177429526506e-08,2.3946401483954105e-07,14,2.0,0.0069708628579974174,0.3219870924949646,0.16412770748138428,0.40445756912231445,1.399819016456604,0.7955424785614014,0.6283148527145386,0.9972677230834961,False
276,True,False,False,9.203184127807617,481,9,1.0,-0.10743960738182068,0,0.0,6.005878816495169e-08,2.617530014958902e-07,2,0.2222222238779068,0.00034312537172809243,0.10035160183906555,0.13650569319725037,0.47012433409690857,1.3904056549072266,0.7298756837844849,0.6119369864463806,0.975051999092102,False
277,True,False,False,10.398330688476562,585,9,1.0,-0.016090452671051025,0,0.0,6.035103439216982e-08,2.7326979079589364e-07,16,1.7777777910232544,0.0018276282353326678,0.15495796501636505,0.13962499797344208,0.5018985271453857,1.8523824214935303,0.6981015205383301,0.6368201971054077,1.0,False
278,True,False,False,7.25187873840332,465,9,1.0,-0.10275331139564514,0,0.0,6.240657768330493e-08,2.62786500115908e-07,1,0.1111111119389534,0.0001637584064155817,0.07611878216266632,0.11050275713205338,0.16752611100673676,0.7285754084587097,1.0324739217758179,0.8991575241088867,0.954838752746582,False
