specialist_mode,policy_role,metric,phase_bin,normalized_episode_phase,trace_count,same_rollout_success_trace_count,mean,q25,q75,post_audit_replay_used
contact_stability,base,maximum_slip_speed,19,0.19,40,33,0.22117283981642735,0.0424612236581743,0.2540883280336861,False
contact_stability,base,maximum_slip_speed,20,0.2,40,33,0.1943595656380055,0.056842269934713995,0.21598850637673486,False
contact_stability,base,maximum_slip_speed,21,0.21,40,33,0.23820096286112652,0.06839658712036917,0.3151326154917482,False
contact_stability,base,maximum_slip_speed,22,0.22,40,33,0.2582672124849632,0.09297326996922498,0.345087039098144,False
contact_stability,base,maximum_slip_speed,23,0.23,40,33,0.15279352722770967,0.040703155742958186,0.19587312594056078,False
contact_stability,base,maximum_slip_speed,24,0.24,40,33,0.2876688489280633,0.06004334198310938,0.32509250327944633,False
contact_stability,base,maximum_slip_speed,25,0.25,40,33,0.21850246355170402,0.05524141550995405,0.33112650364637375,False
contact_stability,base,maximum_slip_speed,26,0.26,40,33,0.20099376433063304,0.04358839351683907,0.24819538727402862,False
contact_stability,base,maximum_slip_speed,27,0.27,40,33,0.1729121890171668,0.03447706643492078,0.23339941695332422,False
contact_stability,base,maximum_slip_speed,28,0.28,40,33,0.18332718946086418,0.06177463991567406,0.23655041754246356,False
contact_stability,base,maximum_slip_speed,29,0.29,40,33,0.24015516839152853,0.06825106965377811,0.23395883917806343,False
contact_stability,base,maximum_slip_speed,30,0.3,40,33,0.22779004168696798,0.060275553166864726,0.28604047745466393,False
contact_stability,base,maximum_slip_speed,31,0.31,40,33,0.1789346080339751,0.035028549770357645,0.21094786219298825,False
contact_stability,base,maximum_slip_speed,32,0.32,40,33,0.248217015883885,0.08524105459451613,0.31278215110301877,False
contact_stability,base,maximum_slip_speed,33,0.33,40,33,0.23245954330579846,0.08218643909320096,0.291546403113752,False
contact_stability,base,maximum_slip_speed,34,0.34,40,33,0.19303308287018386,0.035437737330794944,0.2814442175626768,False
contact_stability,base,maximum_slip_speed,35,0.35000000000000003,40,33,0.16628643968724566,0.04471366768702898,0.1764123633503919,False
contact_stability,base,maximum_slip_speed,36,0.36,40,33,0.2668965843096364,0.05302782334387304,0.39371995180844777,False
contact_stability,base,maximum_slip_speed,37,0.37,40,33,0.2785061247583941,0.05951071389019469,0.24034810088574882,False
contact_stability,base,maximum_slip_speed,38,0.38,40,33,0.25462115052994455,0.0664264640677717,0.35433033645153456,False
contact_stability,base,maximum_slip_speed,39,0.39,40,33,0.21432275511138088,0.059717532880603996,0.2329327949695303,False
contact_stability,base,maximum_slip_speed,40,0.4,40,33,0.14751546066720023,0.06558607220649902,0.20471426993608466,False
contact_stability,base,maximum_slip_speed,41,0.41000000000000003,40,33,0.19362860658345835,0.0887862144410609,0.25257651295512645,False
contact_stability,base,maximum_slip_speed,42,0.42,40,33,0.23540448050107776,0.050765943117439746,0.3186384202539945,False
contact_stability,base,maximum_slip_speed,43,0.43,40,33,0.20954996410524435,0.07615502071566838,0.24934187997132648,False
contact_stability,base,maximum_slip_speed,44,0.44,40,33,0.20474360791034968,0.06282661464065295,0.21351167231797918,False
contact_stability,base,maximum_slip_speed,45,0.45,40,33,0.23980267794104398,0.08469989611767222,0.3150457134470365,False
contact_stability,base,maximum_slip_speed,46,0.46,40,33,0.22031255456246504,0.09137469649314858,0.2128157123178235,False
contact_stability,base,maximum_slip_speed,47,0.47000000000000003,40,33,0.22162504915683384,0.08379631988704606,0.2582085353881126,False
contact_stability,base,maximum_slip_speed,48,0.48,40,33,0.2493021485111669,0.09478141043335339,0.3350645264983173,False
contact_stability,base,maximum_slip_speed,49,0.49,40,33,0.21017389393155544,0.050338380984031095,0.2486968361586329,False
contact_stability,base,maximum_slip_speed,50,0.5,40,33,0.17612420290242908,0.0463620712980628,0.16894412599503994,False
contact_stability,base,maximum_slip_speed,51,0.51,40,33,0.322920725377158,0.08573750434443277,0.46010657191276316,False
contact_stability,base,maximum_slip_speed,52,0.52,40,33,0.2166915890360261,0.0830335375666614,0.24839373633265519,False
contact_stability,base,maximum_slip_speed,53,0.53,40,33,0.2996145926048068,0.04231917403638298,0.31080083914102563,False
contact_stability,base,maximum_slip_speed,54,0.54,40,33,0.21718252358911666,0.043747158516197225,0.2586822743527625,False
contact_stability,base,maximum_slip_speed,55,0.55,40,33,0.17590924111893164,0.05084853079169785,0.274187034741027,False
contact_stability,base,maximum_slip_speed,56,0.56,40,33,0.17029820701572967,0.054760301597416475,0.18937440738082117,False
contact_stability,base,maximum_slip_speed,57,0.5700000000000001,40,33,0.22961975766182147,0.05345442619174786,0.26462554097175084,False
contact_stability,base,maximum_slip_speed,58,0.58,40,33,0.2051602480311372,0.06540672373026567,0.2830819904059278,False
contact_stability,base,maximum_slip_speed,59,0.59,40,33,0.2893619554438615,0.06061032503843138,0.22008158301934322,False
contact_stability,base,maximum_slip_speed,60,0.6,40,33,0.2102170985727604,0.0437488174065959,0.23586063235998256,False
contact_stability,base,maximum_slip_speed,61,0.61,40,33,0.2618679832069871,0.055336095783857904,0.34265535075217585,False
contact_stability,base,maximum_slip_speed,62,0.62,40,33,0.2141317971856334,0.06723272666335127,0.22896431162953546,False
contact_stability,base,maximum_slip_speed,63,0.63,40,33,0.2305505801341478,0.08676651930436566,0.25260396718978956,False
contact_stability,base,maximum_slip_speed,64,0.64,40,33,0.22165888538676942,0.06586497660726308,0.3126043803988926,False
contact_stability,base,maximum_slip_speed,65,0.65,40,33,0.22955434065661412,0.06850671330466941,0.3221554137766432,False
contact_stability,base,maximum_slip_speed,66,0.66,40,33,0.17546048050047688,0.05702081063762292,0.1954051028937169,False
contact_stability,base,maximum_slip_speed,67,0.67,40,33,0.23634654639242347,0.07809985997155586,0.22368730213492802,False
contact_stability,base,maximum_slip_speed,68,0.68,40,33,0.24363230044487943,0.04864924287423615,0.358631318211557,False
contact_stability,base,maximum_slip_speed,69,0.6900000000000001,40,33,0.2998991822158027,0.08385341139510374,0.3821466037631027,False
contact_stability,base,maximum_slip_speed,70,0.7000000000000001,40,33,0.23998660709476066,0.06286026369780179,0.25265956297516523,False
contact_stability,base,maximum_slip_speed,71,0.71,40,33,0.2296529817462447,0.10888170732185286,0.2701366502046538,False
contact_stability,base,maximum_slip_speed,72,0.72,40,33,0.23081700493209373,0.06789290536195185,0.29487481832504264,False
contact_stability,base,maximum_slip_speed,73,0.73,40,33,0.22674765497608956,0.0658135819248861,0.30369478579610665,False
contact_stability,base,maximum_slip_speed,74,0.74,40,33,0.34233338448964046,0.04478298490866996,0.49326952166853655,False
contact_stability,base,maximum_slip_speed,75,0.75,40,33,0.1513505731127232,0.05948700965382159,0.15674350038170815,False
contact_stability,base,maximum_slip_speed,76,0.76,40,33,0.32554983299597773,0.06327436424791814,0.31523374050855624,False
contact_stability,base,maximum_slip_speed,77,0.77,40,33,0.23348640722828162,0.06609321545809427,0.28308759100735287,False
contact_stability,base,maximum_slip_speed,78,0.78,40,33,0.22732039487873976,0.07625433463603262,0.27842746421694453,False
contact_stability,base,maximum_slip_speed,79,0.79,40,33,0.21784686087956917,0.061300416663290905,0.27374094437341917,False
contact_stability,base,maximum_slip_speed,80,0.8,40,33,0.2445427381899231,0.08496462218463231,0.26540029346941973,False
contact_stability,base,maximum_slip_speed,81,0.81,40,33,0.2205782178463392,0.0630034790188074,0.280732819810515,False
contact_stability,base,maximum_slip_speed,82,0.8200000000000001,40,33,0.2403841071003122,0.05726495403796385,0.23633765965700138,False
contact_stability,base,maximum_slip_speed,83,0.8300000000000001,40,33,0.17131474898197016,0.06077915364876438,0.2175481117144186,False
contact_stability,base,maximum_slip_speed,84,0.84,40,33,0.24317764591425725,0.06490021906793104,0.32508675873279824,False
contact_stability,base,maximum_slip_speed,85,0.85,40,33,0.3029826905409557,0.07919548284262463,0.41168103106320525,False
contact_stability,base,maximum_slip_speed,86,0.86,40,33,0.17881454662745982,0.061591640599071754,0.24490906041115668,False
contact_stability,base,maximum_slip_speed,87,0.87,40,33,0.3282654481520891,0.0982744384277614,0.3916716121137101,False
contact_stability,base,maximum_slip_speed,88,0.88,40,33,0.2030364453988141,0.057236542105674915,0.216811724305153,False
contact_stability,base,maximum_slip_speed,89,0.89,40,33,0.21217822692962404,0.048432315648533626,0.21328338544812137,False
contact_stability,base,maximum_slip_speed,90,0.9,40,33,0.27021765031851913,0.046442313306032386,0.28881440535187597,False
contact_stability,base,maximum_slip_speed,91,0.91,40,33,0.28996236157789496,0.06160326003562516,0.3709882840886708,False
contact_stability,base,maximum_slip_speed,92,0.92,40,33,0.21241378140821965,0.05660506345330753,0.25927634328604715,False
contact_stability,base,maximum_slip_speed,93,0.93,40,33,0.18171908076619664,0.033682412244380226,0.22632273994386354,False
contact_stability,base,maximum_slip_speed,94,0.9400000000000001,40,33,0.1800406095197002,0.03427265854552468,0.224188693463809,False
contact_stability,base,maximum_slip_speed,95,0.9500000000000001,40,33,0.1755221048457322,0.02295163032249603,0.24185982383787796,False
contact_stability,base,maximum_slip_speed,96,0.96,40,33,0.15328045940050197,0.02105806311592466,0.23688667312263945,False
contact_stability,base,maximum_slip_speed,97,0.97,40,33,0.19556024234808833,0.02032896760851154,0.2814914852380749,False
contact_stability,base,maximum_slip_speed,98,0.98,40,33,0.16516372876020755,0.02825717618688947,0.21733649127185278,False
contact_stability,base,maximum_slip_speed,99,0.99,40,33,0.18855424062989223,0.010952952406369166,0.24479271942750436,False
contact_stability,base,maximum_slip_speed,100,1.0,40,33,0.0,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,0,0.0,40,33,0.9,1.0,1.0,False
contact_stability,base,contact_phase_mismatch,1,0.01,40,33,0.089375,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,2,0.02,40,33,0.2562499999999999,0.0,0.45999999999999963,False
contact_stability,base,contact_phase_mismatch,3,0.03,40,33,0.1977500000000001,0.0,0.4450000000000009,False
contact_stability,base,contact_phase_mismatch,4,0.04,40,33,0.093,0.0,0.014999999999999902,False
contact_stability,base,contact_phase_mismatch,5,0.05,40,33,0.22249999999999992,0.0,0.46249999999999875,False
contact_stability,base,contact_phase_mismatch,6,0.06,40,33,0.06849999999999992,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,7,0.07,40,33,0.18962499999999993,0.0,0.5,False
contact_stability,base,contact_phase_mismatch,8,0.08,40,33,0.21149999999999974,0.0,0.5,False
contact_stability,base,contact_phase_mismatch,9,0.09,40,33,0.13025,0.0,0.34124999999999994,False
contact_stability,base,contact_phase_mismatch,10,0.1,40,33,0.1537500000000002,0.0,0.3625000000000019,False
contact_stability,base,contact_phase_mismatch,11,0.11,40,33,0.1957499999999999,0.0,0.5,False
contact_stability,base,contact_phase_mismatch,12,0.12,40,33,0.11200000000000025,0.0,0.2149999999999985,False
contact_stability,base,contact_phase_mismatch,13,0.13,40,33,0.1998749999999998,0.0,0.4649999999999957,False
contact_stability,base,contact_phase_mismatch,14,0.14,40,33,0.15049999999999966,0.0,0.300000000000003,False
contact_stability,base,contact_phase_mismatch,15,0.15,40,33,0.2093750000000004,0.0,0.5,False
contact_stability,base,contact_phase_mismatch,16,0.16,40,33,0.15099999999999963,0.0,0.3049999999999989,False
contact_stability,base,contact_phase_mismatch,17,0.17,40,33,0.18574999999999925,0.0,0.4387499999999947,False
contact_stability,base,contact_phase_mismatch,18,0.18,40,33,0.20399999999999968,0.0,0.4299999999999977,False
contact_stability,base,contact_phase_mismatch,19,0.19,40,33,0.17087500000000022,0.0,0.3337500000000002,False
contact_stability,base,contact_phase_mismatch,20,0.2,40,33,0.13249999999999906,0.0,0.19999999999999804,False
contact_stability,base,contact_phase_mismatch,21,0.21,40,33,0.0833750000000001,0.0,0.03375000000000493,False
contact_stability,base,contact_phase_mismatch,22,0.22,40,33,0.11875000000000031,0.0,0.17500000000000193,False
contact_stability,base,contact_phase_mismatch,23,0.23,40,33,0.06787499999999982,0.0,0.04250000000000281,False
contact_stability,base,contact_phase_mismatch,24,0.24,40,33,0.18600000000000078,0.0,0.4349999999999997,False
contact_stability,base,contact_phase_mismatch,25,0.25,40,33,0.11875000000000009,0.0,0.15625,False
contact_stability,base,contact_phase_mismatch,26,0.26,40,33,0.11949999999999958,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,27,0.27,40,33,0.16225000000000023,0.0,0.30374999999999563,False
contact_stability,base,contact_phase_mismatch,28,0.28,40,33,0.1105000000000012,0.0,0.130000000000012,False
contact_stability,base,contact_phase_mismatch,29,0.29,40,33,0.12362499999999868,0.0,0.13874999999999935,False
contact_stability,base,contact_phase_mismatch,30,0.3,40,33,0.15000000000000022,0.0,0.3500000000000064,False
contact_stability,base,contact_phase_mismatch,31,0.31,40,33,0.06950000000000017,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,32,0.32,40,33,0.16549999999999954,0.0,0.28499999999999853,False
contact_stability,base,contact_phase_mismatch,33,0.33,40,33,0.13399999999999984,0.0,0.12375000000000294,False
contact_stability,base,contact_phase_mismatch,34,0.34,40,33,0.17549999999999907,0.0,0.42499999999999555,False
contact_stability,base,contact_phase_mismatch,35,0.35000000000000003,40,33,0.11937500000000063,0.0,0.1312500000000002,False
contact_stability,base,contact_phase_mismatch,36,0.36,40,33,0.19849999999999995,0.0,0.5,False
contact_stability,base,contact_phase_mismatch,37,0.37,40,33,0.14224999999999968,0.0,0.338749999999997,False
contact_stability,base,contact_phase_mismatch,38,0.38,40,33,0.15374999999999986,0.0,0.3275000000000005,False
contact_stability,base,contact_phase_mismatch,39,0.39,40,33,0.1339999999999999,0.0,0.1937499999999927,False
contact_stability,base,contact_phase_mismatch,40,0.4,40,33,0.07999999999999947,0.0,0.09999999999998885,False
contact_stability,base,contact_phase_mismatch,41,0.41000000000000003,40,33,0.14200000000000185,0.0,0.341250000000016,False
contact_stability,base,contact_phase_mismatch,42,0.42,40,33,0.09224999999999921,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,43,0.43,40,33,0.1146249999999996,0.0,0.04499999999999457,False
contact_stability,base,contact_phase_mismatch,44,0.44,40,33,0.09249999999999974,0.0,0.05500000000000027,False
contact_stability,base,contact_phase_mismatch,45,0.45,40,33,0.12000000000000108,0.0,0.2625000000000039,False
contact_stability,base,contact_phase_mismatch,46,0.46,40,33,0.14674999999999813,0.0,0.207499999999992,False
contact_stability,base,contact_phase_mismatch,47,0.47000000000000003,40,33,0.11474999999999821,0.0,0.19625000000000026,False
contact_stability,base,contact_phase_mismatch,48,0.48,40,33,0.10199999999999902,0.0,0.17999999999999064,False
contact_stability,base,contact_phase_mismatch,49,0.49,40,33,0.1547499999999999,0.0,0.3737499999999934,False
contact_stability,base,contact_phase_mismatch,50,0.5,40,33,0.06875000000000064,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,51,0.51,40,33,0.25549999999999823,0.0,0.5,False
contact_stability,base,contact_phase_mismatch,52,0.52,40,33,0.12299999999999993,0.0,0.2550000000000142,False
contact_stability,base,contact_phase_mismatch,53,0.53,40,33,0.1523749999999995,0.0,0.3012500000000042,False
contact_stability,base,contact_phase_mismatch,54,0.54,40,33,0.1272500000000006,0.0,0.17750000000000646,False
contact_stability,base,contact_phase_mismatch,55,0.55,40,33,0.1581249999999976,0.0,0.224999999999971,False
contact_stability,base,contact_phase_mismatch,56,0.56,40,33,0.07699999999999814,0.0,0.010000000000002226,False
contact_stability,base,contact_phase_mismatch,57,0.5700000000000001,40,33,0.14287500000000009,0.0,0.34125000000001093,False
contact_stability,base,contact_phase_mismatch,58,0.58,40,33,0.13000000000000356,0.0,0.27250000000000435,False
contact_stability,base,contact_phase_mismatch,59,0.59,40,33,0.14037500000000097,0.0,0.23749999999999327,False
contact_stability,base,contact_phase_mismatch,60,0.6,40,33,0.09500000000000154,0.0,0.10000000000000199,False
contact_stability,base,contact_phase_mismatch,61,0.61,40,33,0.1781249999999982,0.0,0.3100000000000064,False
contact_stability,base,contact_phase_mismatch,62,0.62,40,33,0.17149999999999938,0.0,0.3300000000000053,False
contact_stability,base,contact_phase_mismatch,63,0.63,40,33,0.11062499999999828,0.0,0.1574999999999938,False
contact_stability,base,contact_phase_mismatch,64,0.64,40,33,0.12299999999999908,0.0,0.20499999999999663,False
contact_stability,base,contact_phase_mismatch,65,0.65,40,33,0.14812500000000034,0.0,0.21250000000001107,False
contact_stability,base,contact_phase_mismatch,66,0.66,40,33,0.10175000000000005,0.0,0.19999999999997797,False
contact_stability,base,contact_phase_mismatch,67,0.67,40,33,0.08125000000000014,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,68,0.68,40,33,0.12200000000000173,0.0,0.2650000000000048,False
contact_stability,base,contact_phase_mismatch,69,0.6900000000000001,40,33,0.14162499999999684,0.0,0.29750000000000687,False
contact_stability,base,contact_phase_mismatch,70,0.7000000000000001,40,33,0.1525000000000017,0.0,0.3625000000000176,False
contact_stability,base,contact_phase_mismatch,71,0.71,40,33,0.10425000000000165,0.0,0.0162499999999925,False
contact_stability,base,contact_phase_mismatch,72,0.72,40,33,0.10800000000000165,0.0,0.06000000000000108,False
contact_stability,base,contact_phase_mismatch,73,0.73,40,33,0.1466249999999993,0.0,0.32125000000002174,False
contact_stability,base,contact_phase_mismatch,74,0.74,40,33,0.12674999999999934,0.0,0.21000000000000374,False
contact_stability,base,contact_phase_mismatch,75,0.75,40,33,0.062499999999999535,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,76,0.76,40,33,0.18550000000000025,0.0,0.385000000000014,False
contact_stability,base,contact_phase_mismatch,77,0.77,40,33,0.089625,0.0,0.12249999999999786,False
contact_stability,base,contact_phase_mismatch,78,0.78,40,33,0.14199999999999813,0.0,0.21999999999999345,False
contact_stability,base,contact_phase_mismatch,79,0.79,40,33,0.13387500000000205,0.0,0.2287499999999849,False
contact_stability,base,contact_phase_mismatch,80,0.8,40,33,0.12750000000000097,0.0,0.12500000000000455,False
contact_stability,base,contact_phase_mismatch,81,0.81,40,33,0.1431249999999993,0.0,0.1849999999999949,False
contact_stability,base,contact_phase_mismatch,82,0.8200000000000001,40,33,0.07100000000000206,0.0,0.0,False
contact_stability,base,contact_phase_mismatch,83,0.8300000000000001,40,33,0.07962500000000086,0.0,0.042500000000025843,False
contact_stability,base,contact_phase_mismatch,84,0.84,40,33,0.13450000000000156,0.0,0.17999999999999744,False
contact_stability,base,contact_phase_mismatch,85,0.85,40,33,0.16812499999999814,0.0,0.3500000000000013,False
contact_stability,base,contact_phase_mismatch,86,0.86,40,33,0.0952500000000002,0.0,0.004999999999998228,False
contact_stability,base,contact_phase_mismatch,87,0.87,40,33,0.160625000000001,0.0,0.3399999999999879,False
contact_stability,base,contact_phase_mismatch,88,0.88,40,33,0.14449999999999985,0.0,0.31499999999999573,False
contact_stability,base,contact_phase_mismatch,89,0.89,40,33,0.13187500000000024,0.0,0.2787499999999982,False
contact_stability,base,contact_phase_mismatch,90,0.9,40,33,0.1475000000000001,0.0,0.3499999999999887,False
contact_stability,base,contact_phase_mismatch,91,0.91,40,33,0.10724999999999907,0.0,0.11250000000000092,False
contact_stability,base,contact_phase_mismatch,92,0.92,40,33,0.1669999999999982,0.0,0.344999999999992,False
contact_stability,base,contact_phase_mismatch,93,0.93,40,33,0.16587500000000227,0.0,0.39500000000003677,False
contact_stability,base,contact_phase_mismatch,94,0.9400000000000001,40,33,0.15900000000000042,0.0,0.3274999999999782,False
contact_stability,base,contact_phase_mismatch,95,0.9500000000000001,40,33,0.15250000000000224,0.0,0.3312500000000287,False
contact_stability,base,contact_phase_mismatch,96,0.96,40,33,0.18600000000000066,0.0,0.4550000000000127,False
contact_stability,base,contact_phase_mismatch,97,0.97,40,33,0.19824999999999807,0.0,0.4849999999999922,False
contact_stability,base,contact_phase_mismatch,98,0.98,40,33,0.1539999999999993,0.0,0.25499999999998973,False
contact_stability,base,contact_phase_mismatch,99,0.99,40,33,0.18500000000000105,0.0,0.5,False
contact_stability,base,contact_phase_mismatch,100,1.0,40,33,0.9,1.0,1.0,False
contact_stability,base,abs_roll_rad,0,0.0,40,33,0.011331533454358578,0.010973599972203374,0.012103249551728368,False
contact_stability,base,abs_roll_rad,1,0.01,40,33,0.016185063787386753,0.011982016982510686,0.018691126322373748,False
contact_stability,base,abs_roll_rad,2,0.02,40,33,0.03275946839783865,0.015376755837351078,0.053058127518743274,False
contact_stability,base,abs_roll_rad,3,0.03,40,33,0.01424588868090359,0.006742947429884221,0.017606251654215154,False
contact_stability,base,abs_roll_rad,4,0.04,40,33,0.0313853353481536,0.01031803626567125,0.05311110332608219,False
contact_stability,base,abs_roll_rad,5,0.05,40,33,0.027670066887876606,0.011835949968372029,0.03933293810114267,False
contact_stability,base,abs_roll_rad,6,0.06,40,33,0.03164363010680245,0.008737081182189285,0.06014979438856243,False
contact_stability,base,abs_roll_rad,7,0.07,40,33,0.02873699998490837,0.010848649261752172,0.041243516551330614,False
contact_stability,base,abs_roll_rad,8,0.08,40,33,0.023141238554351733,0.009653554381802674,0.029312152098864345,False
contact_stability,base,abs_roll_rad,9,0.09,40,33,0.021335330885405717,0.00576352550880986,0.034439911018125706,False
contact_stability,base,abs_roll_rad,10,0.1,40,33,0.03537844086793483,0.012158108828589254,0.056234933063387865,False
contact_stability,base,abs_roll_rad,11,0.11,40,33,0.026237711889320052,0.012502168760402143,0.033184750359505424,False
contact_stability,base,abs_roll_rad,12,0.12,40,33,0.0338254205151461,0.011523039918392774,0.034440633580088614,False
contact_stability,base,abs_roll_rad,13,0.13,40,33,0.03750396074839589,0.00978644742164762,0.04940888239070773,False
contact_stability,base,abs_roll_rad,14,0.14,40,33,0.02985221562421067,0.010475771804340157,0.04017760127782831,False
contact_stability,base,abs_roll_rad,15,0.15,40,33,0.0511281646000862,0.019729843991808632,0.0679193668067455,False
contact_stability,base,abs_roll_rad,16,0.16,40,33,0.041172159569920055,0.01870011874474577,0.054691603183746385,False
contact_stability,base,abs_roll_rad,17,0.17,40,33,0.057820477278379356,0.02348445820622149,0.08480754583142713,False
contact_stability,base,abs_roll_rad,18,0.18,40,33,0.05752925536152907,0.016783930328674625,0.0755504995584488,False
contact_stability,base,abs_roll_rad,19,0.19,40,33,0.058661758669564724,0.020280259251594514,0.09264126251451654,False
contact_stability,base,abs_roll_rad,20,0.2,40,33,0.07688733612187205,0.02400298230350012,0.12887630425393562,False
contact_stability,base,abs_roll_rad,21,0.21,40,33,0.059433721560315476,0.019744501574896267,0.07088855089619767,False
contact_stability,base,abs_roll_rad,22,0.22,40,33,0.04808441049692919,0.016554302731528876,0.05392236603423954,False
contact_stability,base,abs_roll_rad,23,0.23,40,33,0.061649126835924106,0.021594650335610248,0.09767870327457795,False
contact_stability,base,abs_roll_rad,24,0.24,40,33,0.059145397500076746,0.02101407619193202,0.06967696182429797,False
contact_stability,base,abs_roll_rad,25,0.25,40,33,0.07692311127830179,0.027505280449986458,0.12514935247600079,False
contact_stability,base,abs_roll_rad,26,0.26,40,33,0.05430430544578847,0.017174245682545008,0.05835876757279039,False
contact_stability,base,abs_roll_rad,27,0.27,40,33,0.06775187282812846,0.02225838140584524,0.11027028162032401,False
contact_stability,base,abs_roll_rad,28,0.28,40,33,0.055684998928569304,0.019875692091882082,0.0720825575664633,False
contact_stability,base,abs_roll_rad,29,0.29,40,33,0.05214163949192143,0.018426182438852315,0.07581631502136578,False
contact_stability,base,abs_roll_rad,30,0.3,40,33,0.0655434319459892,0.018049241416156263,0.11393183544278185,False
contact_stability,base,abs_roll_rad,31,0.31,40,33,0.05171693626412888,0.020679574245587,0.07156649289652706,False
contact_stability,base,abs_roll_rad,32,0.32,40,33,0.05798011446023883,0.024045362242032048,0.08023059882223599,False
contact_stability,base,abs_roll_rad,33,0.33,40,33,0.053296538197173504,0.01738995737861854,0.06251494680531305,False
contact_stability,base,abs_roll_rad,34,0.34,40,33,0.07118220643769016,0.022484609927050904,0.10849104478955211,False
contact_stability,base,abs_roll_rad,35,0.35000000000000003,40,33,0.060537215585209136,0.018660056100634148,0.08754892302677092,False
contact_stability,base,abs_roll_rad,36,0.36,40,33,0.053117091519641654,0.02027480162680152,0.07249313808977594,False
contact_stability,base,abs_roll_rad,37,0.37,40,33,0.0600749366336968,0.021243178264703736,0.062075313851237296,False
contact_stability,base,abs_roll_rad,38,0.38,40,33,0.057124168214155335,0.023738649771548694,0.0854691782221199,False
contact_stability,base,abs_roll_rad,39,0.39,40,33,0.06441390756255715,0.02056833446724342,0.09450811503455028,False
contact_stability,base,abs_roll_rad,40,0.4,40,33,0.08040631925803603,0.038197354413568745,0.11331605277955464,False
contact_stability,base,abs_roll_rad,41,0.41000000000000003,40,33,0.06565722403243482,0.034713216132950434,0.0762910167314112,False
contact_stability,base,abs_roll_rad,42,0.42,40,33,0.05881671677115089,0.017813960220664796,0.09748437263071534,False
contact_stability,base,abs_roll_rad,43,0.43,40,33,0.06403671383601611,0.03336194328963735,0.08713801430538312,False
contact_stability,base,abs_roll_rad,44,0.44,40,33,0.05105264087556862,0.022682215254753658,0.06849845714867112,False
contact_stability,base,abs_roll_rad,45,0.45,40,33,0.04891283557692082,0.019440654944628835,0.0592947220895439,False
contact_stability,base,abs_roll_rad,46,0.46,40,33,0.062276892190449976,0.019475830746814977,0.10009017586708031,False
contact_stability,base,abs_roll_rad,47,0.47000000000000003,40,33,0.054777539707021795,0.019151797955855542,0.07386599641293351,False
contact_stability,base,abs_roll_rad,48,0.48,40,33,0.060469678648980216,0.013598419132176775,0.0979443377256395,False
contact_stability,base,abs_roll_rad,49,0.49,40,33,0.07241430795477938,0.027077449131757088,0.11605688368901608,False
contact_stability,base,abs_roll_rad,50,0.5,40,33,0.06838113926332881,0.0228476170450449,0.10253654420375824,False
contact_stability,base,abs_roll_rad,51,0.51,40,33,0.0644204544594977,0.03560638903174495,0.08942864712327728,False
contact_stability,base,abs_roll_rad,52,0.52,40,33,0.0631096808604197,0.02076527979690572,0.08539819248020661,False
contact_stability,base,abs_roll_rad,53,0.53,40,33,0.0670663149627507,0.02408036564360367,0.1014315001666553,False
contact_stability,base,abs_roll_rad,54,0.54,40,33,0.07545234324672481,0.018230652045458377,0.12263394296169218,False
contact_stability,base,abs_roll_rad,55,0.55,40,33,0.05474377280450441,0.015749956283253028,0.08261345233768186,False
contact_stability,base,abs_roll_rad,56,0.56,40,33,0.06414345978241169,0.02084914629813217,0.1127029763162156,False
contact_stability,base,abs_roll_rad,57,0.5700000000000001,40,33,0.061013986258534714,0.0268730778014294,0.07250324279069921,False
contact_stability,base,abs_roll_rad,58,0.58,40,33,0.06131542383167833,0.018589210356586224,0.10109466817229973,False
contact_stability,base,abs_roll_rad,59,0.59,40,33,0.06864703923073838,0.01816592891235005,0.12347507294267418,False
contact_stability,base,abs_roll_rad,60,0.6,40,33,0.07136649030027906,0.029149022698402118,0.09445451721548992,False
contact_stability,base,abs_roll_rad,61,0.61,40,33,0.06533266511268436,0.028261120626702198,0.08678100176155609,False
contact_stability,base,abs_roll_rad,62,0.62,40,33,0.08071479564573383,0.0425277416408061,0.1097677955776451,False
contact_stability,base,abs_roll_rad,63,0.63,40,33,0.056203076529447435,0.017218907400965936,0.08162262197583853,False
contact_stability,base,abs_roll_rad,64,0.64,40,33,0.0615766214784235,0.011383447432890728,0.09389680393040123,False
contact_stability,base,abs_roll_rad,65,0.65,40,33,0.046591618849197394,0.017378727137110896,0.06964701525866995,False
contact_stability,base,abs_roll_rad,66,0.66,40,33,0.08005304585199338,0.02438578642322746,0.14389005862176468,False
contact_stability,base,abs_roll_rad,67,0.67,40,33,0.0640508849733161,0.037032545930705804,0.08462405454367336,False
contact_stability,base,abs_roll_rad,68,0.68,40,33,0.07510151535377371,0.02038741772063083,0.10485800936818092,False
contact_stability,base,abs_roll_rad,69,0.6900000000000001,40,33,0.06961097363107542,0.02033670499920775,0.12292565692216281,False
