context_id,specialist_mode,policy_role,evaluation_seed,environment_id,telemetry_rows,episode_steps,success,fell,failure_type,same_rollout_outcome_bound,abs_centerline_error_mean,abs_centerline_error_max,abs_heading_error_mean,abs_heading_error_max,abs_centerline_error_rate_mean,abs_centerline_error_rate_max,abs_heading_error_rate_mean,abs_heading_error_rate_max,command_vy_mean,command_vy_max,command_wz_mean,command_wz_max,cbf_correction_norm_mean,cbf_correction_norm_max,maximum_slip_speed_mean,maximum_slip_speed_max,contact_phase_mismatch_mean,contact_phase_mismatch_max,abs_roll_rad_mean,abs_roll_rad_max,abs_pitch_rad_mean,abs_pitch_rad_max,angular_velocity_norm_mean,angular_velocity_norm_max
C1,contact_stability,control,79150002,0,959,959,1,0,success,True,,,,,,,,,,,,,0.000474446167312634,0.14409488439559937,0.2055808089606025,2.0,0.14181438998957246,1.0,0.05202916717575185,0.2703650891780853,0.12893390828778115,0.33521920442581177,2.021110652991579,5.353669166564941
C1,contact_stability,control,79150003,0,762,762,0,1,contact_stability,True,,,,,,,,,,,,,0.0009188670865536943,0.1538679152727127,0.19147444881891143,2.0,0.1463254593175853,1.0,0.05485889723866252,0.6561164259910583,0.13401671286166336,1.1297659873962402,2.0573058047788977,6.825047492980957
C1,contact_stability,control,79150004,0,973,973,1,0,success,True,,,,,,,,,,,,,0.0018028900801994885,0.2771681547164917,0.21072446799514966,2.0,0.14028776978417265,1.0,0.05118603410929923,0.2039506733417511,0.12907814036836576,0.3347262144088745,1.9887618282225983,5.944639682769775
C1,contact_stability,control,79150005,0,568,568,0,1,contact_stability,True,,,,,,,,,,,,,0.0019265500337006052,0.19241011142730713,0.20950122330334484,2.0,0.1487676056338028,1.0,0.056717179035535,0.7278644442558289,0.13372487872391745,1.0091373920440674,2.0541781575327187,7.663411617279053
C1,contact_stability,control,79150006,0,906,906,1,0,success,True,,,,,,,,,,,,,0.0011174470688955186,0.2030346691608429,0.20052477613628059,2.0,0.15562913907284767,1.0,0.054433495688957896,0.23441727459430695,0.12970095381446717,0.3627152144908905,2.0482329584033154,5.747429847717285
C1,contact_stability,control,79150007,0,1063,1063,1,0,success,True,,,,,,,,,,,,,0.001914778482855676,0.1946786493062973,0.18788393389876942,2.0,0.14816556914393228,1.0,0.044663244994053164,0.18771156668663025,0.1276357463518846,0.3492313325405121,1.911965392298667,4.767214775085449
C1,contact_stability,v21,79150000,0,1119,1119,1,0,success,True,,,,,,,,,,,,,0.001437078417771762,0.2726835012435913,0.19101800380273196,2.0,0.14343163538873996,1.0,0.045635078112372586,0.27405232191085815,0.12698634410708104,0.327412873506546,1.8640453631692533,4.502346515655518
C1,contact_stability,v21,79150001,0,1096,1096,1,0,success,True,,,,,,,,,,,,,0.0013606243790752225,0.18399347364902496,0.1935345467322771,2.0,0.1437043795620438,1.0,0.05030025079717513,0.29846298694610596,0.1283389902337586,0.4080297648906708,1.9677941984340657,7.291845321655273
C1,contact_stability,v21,79150002,0,971,971,1,0,success,True,,,,,,,,,,,,,0.002408975410223383,0.3419699966907501,0.19955051832634094,2.0,0.14160659114315138,1.0,0.05421794718539788,0.37081143260002136,0.13218547164292357,0.3794015049934387,2.0002709935303207,5.949913501739502
C1,contact_stability,v21,79150003,0,917,917,1,0,success,True,,,,,,,,,,,,,0.002096118243525021,0.7273290157318115,0.2102771553754524,2.0,0.1510359869138495,1.0,0.05795296397155105,0.24985425174236298,0.13128290905529805,0.39875528216362,2.021598551467045,5.499190807342529
C1,contact_stability,v21,79150004,0,1040,1040,1,0,success,True,,,,,,,,,,,,,0.001777612076323106,0.34681931138038635,0.19903809451416937,2.0,0.14423076923076922,1.0,0.05011388838548531,0.2582207918167114,0.12907373120671758,0.36984264850616455,1.9892577811144292,5.956441879272461
C1,contact_stability,v21,79150005,0,977,977,1,0,success,True,,,,,,,,,,,,,0.0010113530480981726,0.14621926844120026,0.2102264574016473,2.0,0.13971340839303992,1.0,0.051912050370986666,0.19322066009044647,0.1271884408040914,0.31016483902931213,1.9451818039741828,4.5569329261779785
C1,contact_stability,v21,79150006,0,520,520,0,1,contact_stability,True,,,,,,,,,,,,,0.0020542942555688884,0.26521503925323486,0.22165849031578266,2.0,0.1576923076923077,1.0,0.053202068250859345,0.3236921727657318,0.1356871768093639,1.1025265455245972,2.0387227123746503,9.619966506958008
C1,contact_stability,v21,79150007,0,988,988,1,0,success,True,,,,,,,,,,,,,0.001093681903257133,0.15798676013946533,0.20437849213902723,2.0,0.145748987854251,1.0,0.053637194108255105,0.20980893075466156,0.128392280031756,0.36060410737991333,1.9856790749861402,5.675360679626465
C2,contact_stability,base,79160000,0,851,851,1,0,success,True,,,,,,,,,,,,,0.0009621558231504583,0.1559101939201355,0.1969477013514085,2.0,0.14571092831962398,1.0,0.051452771384345196,0.19245833158493042,0.12890298053683533,0.3495887219905853,2.071181145121292,4.49561882019043
C2,contact_stability,base,79160001,0,949,949,1,0,success,True,,,,,,,,,,,,,0.0027876943198451003,0.28294122219085693,0.18703759153514857,2.0,0.14488935721812435,1.0,0.05613948984495424,0.21988171339035034,0.13091933780883966,0.3428744673728943,2.0246186128908765,4.80142879486084
C2,contact_stability,base,79160002,0,414,414,0,1,contact_stability,True,,,,,,,,,,,,,0.003527408161712432,0.1822013407945633,0.16903575249679909,2.0,0.1642512077294686,1.0,0.05872830415253106,0.46150368452072144,0.1286374120857758,1.0238075256347656,1.9848111009828135,9.273138046264648
C2,contact_stability,base,79160003,0,1005,1005,1,0,success,True,,,,,,,,,,,,,0.003099311886709818,0.35750216245651245,0.20151972241713595,2.0,0.1582089552238806,1.0,0.05767473404254717,0.457567423582077,0.13301273529423158,0.3718496859073639,2.031273852399926,5.845516681671143
C2,contact_stability,base,79160004,0,911,911,1,0,success,True,,,,,,,,,,,,,0.0025861918225948983,0.3066927492618561,0.2017904541365246,2.0,0.1421514818880351,1.0,0.0547066706099215,0.2563634514808655,0.13110682748844948,0.3582801818847656,2.0531864812031273,5.307056903839111
C2,contact_stability,base,79160005,0,1064,1064,1,0,success,True,,,,,,,,,,,,,0.0018560531142138212,0.17409412562847137,0.186034313097808,2.0,0.14097744360902256,1.0,0.05559204529877458,0.2994496524333954,0.13070529191447863,0.4173669219017029,1.9587958124011082,5.531231880187988
C2,contact_stability,base,79160006,0,916,916,1,0,success,True,,,,,,,,,,,,,0.0011774146638462905,0.19352957606315613,0.19245156623216195,2.0,0.15010917030567686,1.0,0.056006505258671846,0.3421652019023895,0.1328335427763791,0.3605577349662781,2.080692533907932,6.161921501159668
C2,contact_stability,base,79160007,0,990,990,1,0,success,True,,,,,,,,,,,,,0.0027758061178940192,0.3452540934085846,0.1806891841386478,2.0,0.15404040404040403,1.0,0.0516647714395037,0.21829143166542053,0.12980644534808458,0.3498610258102417,1.9678642177220547,5.378671169281006
C2,contact_stability,control,79160000,0,922,922,1,0,success,True,,,,,,,,,,,,,0.001933577004983616,0.35252124071121216,0.18586876578154266,2.0,0.14696312364425163,1.0,0.05316308351592173,0.19413328170776367,0.13000579046019703,0.35870951414108276,2.0383834329771116,4.770700931549072
C2,contact_stability,control,79160001,0,903,903,1,0,success,True,,,,,,,,,,,,,0.002149358220657804,0.24629132449626923,0.19257066925203248,2.0,0.14008859357696568,1.0,0.052008159155001114,0.19707605242729187,0.12970197822359472,0.3334388732910156,2.0184781724465384,4.96722412109375
C2,contact_stability,control,79160002,0,1065,1065,1,0,success,True,,,,,,,,,,,,,0.000873729188114523,0.14667633175849915,0.18369331965201094,2.0,0.13990610328638498,1.0,0.049930889474546394,0.23198044300079346,0.1296700119777011,0.38559356331825256,1.9565069850341814,5.3583245277404785
C2,contact_stability,control,79160003,0,918,918,1,0,success,True,,,,,,,,,,,,,0.0019326208090044434,0.1698305606842041,0.1816529110720795,2.0,0.14270152505446623,1.0,0.05024003888215202,0.2060941755771637,0.13035818273984406,0.3673069477081299,2.002791143158422,5.2792205810546875
