episode,success,fell,timed_out,return,steps,episode_time_s,max_riser,completion_fraction,minimum_cbf_h,intervention_count,intervention_per_riser,correction_mean,correction_max,correction_p95,would_intervene_count,would_intervene_per_riser,counterfactual_correction_mean,counterfactual_correction_max,counterfactual_correction_p95,geometric_active_fraction,intervention_fraction,would_intervene_fraction,nominal_violation_fraction,filtered_violation_fraction,minimum_nominal_margin,minimum_filtered_margin,steps_by_riser,interventions_by_riser,would_interventions_by_riser,mean_abs_centerline_error,max_abs_centerline_error,max_abs_heading_error,minimum_root_edge_clearance,minimum_foot_edge_clearance,operator_correction_fraction,side_edge_breach
79,True,False,False,4.783901214599609,361,7.22,11,1.0,-0.11956310272216797,17,1.5454546213150024,0.006219952367246151,0.5019018650054932,2.5156055016850587e-07,17,1.5454546213150024,0.006219952367246151,0.5019018650054932,2.5156055016850587e-07,0.24376730620861053,0.04709140956401825,0.04709140956401825,0.04709140956401825,0.0,-10.053176879882812,-1.1920928955078125e-06,"[78, 26, 20, 22, 21, 16, 21, 18, 15, 15, 16]","[3, 2, 1, 0, 1, 1, 1, 3, 2, 0, 3]","[3, 2, 1, 0, 1, 1, 1, 3, 2, 0, 3]",0.03762243315577507,0.10135268419981003,0.6693589687347412,1.0986473560333252,0.9783658981323242,0.9889196157455444,False
80,True,False,False,4.500051975250244,361,7.22,11,1.0,-0.09401321411132812,12,1.0909091234207153,0.003431257326155901,0.2567017376422882,2.156891554250251e-07,12,1.0909091234207153,0.003431257326155901,0.2567017376422882,2.156891554250251e-07,0.2603878080844879,0.033240996301174164,0.033240996301174164,0.033240996301174164,0.0,-5.992241859436035,-9.5367431640625e-07,"[90, 27, 21, 18, 21, 16, 18, 26, 22, 18, 24]","[4, 1, 0, 0, 0, 2, 2, 1, 2, 0, 0]","[4, 1, 0, 0, 0, 2, 2, 1, 2, 0, 0]",0.3307454288005829,0.6856539845466614,1.3152254819869995,0.5143460631370544,0.38767290115356445,1.0,False
81,True,False,False,4.19453239440918,363,7.26,11,1.0,-0.13126224279403687,9,0.8181818723678589,0.003437463892623782,0.3410415053367615,1.794221304862731e-07,9,0.8181818723678589,0.003437463892623782,0.3410415053367615,1.794221304862731e-07,0.26170799136161804,0.024793388321995735,0.024793388321995735,0.024793388321995735,0.0,-7.552783489227295,-1.9073486328125e-06,"[77, 28, 27, 25, 22, 26, 21, 15, 18, 21, 21]","[1, 3, 1, 0, 1, 0, 2, 1, 0, 0, 0]","[1, 3, 1, 0, 1, 0, 2, 1, 0, 0, 0]",0.10604282468557358,0.2501988708972931,1.006805419921875,0.9498012065887451,0.8467491269111633,0.9862259030342102,False
82,True,False,False,3.291412353515625,364,7.28,11,1.0,-0.14352339506149292,12,1.0909091234207153,0.007059347815811634,0.5671932101249695,1.8879804031257663e-07,12,1.0909091234207153,0.007059347815811634,0.5671932101249695,1.8879804031257663e-07,0.23076923191547394,0.032967034727334976,0.032967034727334976,0.032967034727334976,0.0,-11.79110050201416,-4.76837158203125e-07,"[85, 24, 23, 28, 20, 21, 22, 18, 21, 20, 18]","[3, 1, 0, 2, 3, 0, 0, 1, 0, 0, 2]","[3, 1, 0, 2, 3, 0, 0, 1, 0, 0, 2]",0.3617994487285614,0.8970004320144653,1.6744393110275269,0.3029996156692505,0.18769776821136475,1.0,False
83,True,False,False,5.2079691886901855,365,7.3,11,1.0,-0.11838352680206299,9,0.8181818723678589,0.0048612914979457855,0.6135242581367493,1.4803512726757617e-07,9,0.8181818723678589,0.0048612914979457855,0.6135242581367493,1.4803512726757617e-07,0.2493150681257248,0.024657534435391426,0.024657534435391426,0.024657534435391426,0.0,-11.640509605407715,-7.152557373046875e-07,"[84, 25, 22, 25, 21, 23, 24, 22, 23, 18, 16]","[3, 1, 0, 0, 3, 0, 0, 0, 0, 1, 1]","[3, 1, 0, 0, 3, 0, 0, 0, 0, 1, 1]",0.1730383038520813,0.42986318469047546,1.2190887928009033,0.770136833190918,0.6443524360656738,0.9863014221191406,False
84,True,False,False,3.5432004928588867,365,7.3,11,1.0,-0.10029029846191406,11,1.0,0.005301323253661394,0.35825544595718384,1.7971161980767647e-07,11,1.0,0.005301323253661394,0.35825544595718384,1.7971161980767647e-07,0.26301372051239014,0.030136987566947937,0.030136987566947937,0.030136987566947937,0.0,-7.388880252838135,-9.5367431640625e-07,"[86, 29, 26, 33, 24, 21, 25, 22, 16, 15, 17]","[3, 2, 0, 0, 2, 1, 0, 0, 0, 3, 0]","[3, 2, 0, 0, 2, 1, 0, 0, 0, 3, 0]",0.13827767968177795,0.2788587212562561,0.8293469548225403,0.9211413264274597,0.8096089363098145,0.9863014221191406,False
85,True,False,False,3.862215518951416,366,7.32,11,1.0,-0.13727188110351562,12,1.0909091234207153,0.006766717880964279,0.5284889936447144,1.8670719725832896e-07,12,1.0909091234207153,0.006766717880964279,0.5284889936447144,1.8670719725832896e-07,0.2540983557701111,0.032786883413791656,0.032786883413791656,0.032786883413791656,0.0,-11.320878982543945,-1.2516975402832031e-06,"[83, 26, 23, 29, 20, 23, 25, 23, 19, 24, 20]","[3, 2, 0, 1, 3, 0, 0, 0, 2, 0, 1]","[3, 2, 0, 1, 3, 0, 0, 0, 2, 0, 1]",0.17375831305980682,0.406100869178772,0.9404605031013489,0.7938991785049438,0.6825492978096008,0.9918032288551331,False
86,True,False,False,4.625326633453369,367,7.34,11,1.0,-0.14213527739048004,13,1.1818182468414307,0.003962945193052292,0.2118539810180664,1.9603210432705964e-07,13,1.1818182468414307,0.003962945193052292,0.2118539810180664,1.9603210432705964e-07,0.23978200554847717,0.035422343760728836,0.035422343760728836,0.035422343760728836,0.0,-5.605334281921387,-1.7881393432617188e-06,"[86, 28, 25, 25, 23, 23, 19, 15, 21, 18, 17]","[6, 1, 0, 0, 1, 0, 0, 0, 0, 3, 2]","[6, 1, 0, 0, 1, 0, 0, 0, 0, 3, 2]",0.3664450943470001,0.6746031641960144,1.3560495376586914,0.5253968834877014,0.4178401827812195,1.0,False
87,True,False,False,4.385455131530762,369,7.38,11,1.0,-0.10736620426177979,10,0.9090909361839294,0.003737483639270067,0.36377468705177307,1.8070866758534976e-07,10,0.9090909361839294,0.003737483639270067,0.36377468705177307,1.8070866758534976e-07,0.24390244483947754,0.027100272476673126,0.027100272476673126,0.027100272476673126,0.0,-7.850066184997559,-2.0265579223632812e-06,"[80, 27, 22, 23, 22, 22, 27, 20, 23, 20, 18]","[3, 3, 0, 0, 0, 0, 1, 1, 0, 1, 1]","[3, 3, 0, 0, 0, 0, 1, 1, 0, 1, 1]",0.10433665663003922,0.18753314018249512,0.8335264921188354,1.0124669075012207,0.9135782122612,0.9972900152206421,False
88,True,False,False,4.716607570648193,369,7.38,11,1.0,-0.10200148820877075,10,0.9090909361839294,0.003759942715987563,0.3089406490325928,1.8708487914409488e-07,10,0.9090909361839294,0.003759942715987563,0.3089406490325928,1.8708487914409488e-07,0.22764228284358978,0.027100272476673126,0.027100272476673126,0.027100272476673126,0.0,-7.220818519592285,-1.9073486328125e-06,"[78, 32, 28, 22, 25, 23, 23, 20, 16, 15, 16]","[1, 0, 1, 0, 0, 1, 2, 0, 2, 0, 3]","[1, 0, 1, 0, 0, 1, 2, 0, 2, 0, 3]",0.1758357137441635,0.335475891828537,0.7334057092666626,0.8645241260528564,0.7297070026397705,0.924119234085083,False
89,True,False,False,4.560864448547363,371,7.42,11,1.0,-0.09004867076873779,15,1.3636363744735718,0.007046612445265055,0.7074313759803772,1.6977958239294821e-07,15,1.3636363744735718,0.007046612445265055,0.7074313759803772,1.6977958239294821e-07,0.25876009464263916,0.04043126478791237,0.04043126478791237,0.04043126478791237,0.0,-13.66222095489502,-9.5367431640625e-07,"[88, 28, 31, 23, 22, 26, 18, 18, 21, 23, 18]","[5, 1, 0, 2, 0, 1, 3, 0, 1, 0, 2]","[5, 1, 0, 2, 0, 1, 3, 0, 1, 0, 2]",0.38782820105552673,0.779977560043335,1.3868234157562256,0.42002248764038086,0.31086742877960205,1.0,False
90,True,False,False,4.469823360443115,371,7.42,11,1.0,-0.13573980331420898,7,0.6363636255264282,0.0029848162084817886,0.27619948983192444,1.6189403595490148e-07,7,0.6363636255264282,0.0029848162084817886,0.27619948983192444,1.6189403595490148e-07,0.2318059206008911,0.01886792480945587,0.01886792480945587,0.01886792480945587,0.0,-5.620356559753418,-1.430511474609375e-06,"[76, 28, 27, 23, 23, 25, 23, 19, 21, 17, 17]","[0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 2]","[0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 2]",0.4397905468940735,0.7996197938919067,1.4765856266021729,0.4003802537918091,0.2813824415206909,1.0,False
91,True,False,False,3.3982951641082764,372,7.44,11,1.0,-0.08561831712722778,10,0.9090909361839294,0.005255525931715965,0.43251466751098633,1.7536842733534286e-07,10,0.9090909361839294,0.005255525931715965,0.43251466751098633,1.7536842733534286e-07,0.2177419364452362,0.02688172087073326,0.02688172087073326,0.02688172087073326,0.0,-9.810749053955078,-9.5367431640625e-07,"[88, 25, 23, 22, 19, 30, 27, 19, 14, 15, 16]","[2, 1, 0, 0, 0, 0, 3, 0, 2, 0, 2]","[2, 1, 0, 0, 0, 0, 3, 0, 2, 0, 2]",0.10534363240003586,0.22407683730125427,0.8744433522224426,0.9759231805801392,0.8052971363067627,0.9650537371635437,False
92,True,False,False,4.41010856628418,373,7.46,11,1.0,-0.02581346035003662,4,0.3636363744735718,0.0015453266678377986,0.2918417155742645,1.632398038964311e-07,4,0.3636363744735718,0.0015453266678377986,0.2918417155742645,1.632398038964311e-07,0.24396783113479614,0.010723860934376717,0.010723860934376717,0.010723860934376717,0.0,-5.2432708740234375,-1.2516975402832031e-06,"[75, 27, 19, 23, 26, 22, 18, 21, 19, 20, 33]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",0.36325356364250183,0.8073793649673462,1.2209887504577637,0.39262068271636963,0.3069028854370117,0.9892761707305908,False
93,True,False,False,4.376195430755615,373,7.46,11,1.0,-0.09960639476776123,16,1.454545497894287,0.005870919208973646,0.3973086476325989,1.899090307233564e-07,16,1.454545497894287,0.005870919208973646,0.3973086476325989,1.899090307233564e-07,0.26809653639793396,0.042895443737506866,0.042895443737506866,0.042895443737506866,0.0,-8.511735916137695,-1.430511474609375e-06,"[82, 28, 24, 31, 24, 22, 23, 21, 20, 22, 21]","[4, 2, 0, 2, 0, 1, 1, 2, 1, 0, 2]","[4, 2, 0, 2, 0, 1, 1, 2, 1, 0, 2]",0.08359157294034958,0.1899007111787796,0.8281722664833069,1.0100992918014526,0.8727020025253296,1.0,False
94,True,False,False,3.5893824100494385,374,7.48,11,1.0,-0.11469340324401855,20,1.8181818723678589,0.012522962875664234,0.6863858103752136,0.004866826348006725,20,1.8181818723678589,0.012522962875664234,0.6863858103752136,0.004866826348006725,0.26737967133522034,0.053475938737392426,0.053475938737392426,0.053475938737392426,0.0,-13.263204574584961,-9.5367431640625e-07,"[92, 25, 23, 21, 28, 17, 18, 20, 25, 19, 18]","[7, 5, 0, 0, 1, 3, 0, 2, 0, 2, 0]","[7, 5, 0, 0, 1, 3, 0, 2, 0, 2, 0]",0.21215641498565674,0.48787835240364075,1.2379963397979736,0.7121217250823975,0.61203932762146,0.9893048405647278,False
95,True,False,False,3.90219783782959,374,7.48,11,1.0,-0.13405388593673706,16,1.454545497894287,0.007802059408277273,0.6049328446388245,2.1811987949149625e-07,16,1.454545497894287,0.007802059408277273,0.6049328446388245,2.1811987949149625e-07,0.23796792328357697,0.04278074949979782,0.04278074949979782,0.04278074949979782,0.0,-11.834756851196289,-1.430511474609375e-06,"[92, 24, 22, 21, 22, 20, 19, 20, 22, 20, 21]","[9, 5, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[9, 5, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.27162206172943115,0.42713305354118347,1.0449095964431763,0.77286696434021,0.617449164390564,0.9973261952400208,False
96,True,False,False,3.7485857009887695,376,7.5200000000000005,11,1.0,-0.1379411220550537,11,1.0,0.006738810800015926,0.5707619190216064,1.803165616820479e-07,11,1.0,0.006738810800015926,0.5707619190216064,1.803165616820479e-07,0.23138296604156494,0.029255317524075508,0.029255317524075508,0.029255317524075508,0.0,-17.93890953063965,-1.1920928955078125e-06,"[85, 25, 22, 28, 19, 21, 23, 18, 22, 22, 24]","[3, 2, 0, 1, 3, 0, 0, 1, 1, 0, 0]","[3, 2, 0, 1, 3, 0, 0, 1, 1, 0, 0]",0.4210224151611328,1.0112491846084595,1.666764497756958,0.18875086307525635,0.10658407211303711,0.9999999403953552,False
97,True,False,False,3.8704426288604736,380,7.6000000000000005,11,1.0,-0.12716472148895264,20,1.8181818723678589,0.010668249800801277,0.5404226779937744,0.022308574989438057,20,1.8181818723678589,0.010668249800801277,0.5404226779937744,0.022308574989438057,0.2684210538864136,0.05263157933950424,0.05263157933950424,0.05263157933950424,0.0,-12.25157642364502,-1.430511474609375e-06,"[94, 26, 24, 26, 22, 15, 17, 16, 22, 23, 24]","[8, 3, 1, 0, 3, 2, 0, 2, 0, 1, 0]","[8, 3, 1, 0, 3, 2, 0, 2, 0, 1, 0]",0.39091235399246216,0.7674645781517029,1.462296485900879,0.43253546953201294,0.34303075075149536,1.0,False
98,True,False,False,4.141143321990967,380,7.6000000000000005,11,1.0,-0.12693756818771362,10,0.9090909361839294,0.002556832740083337,0.2421819567680359,1.6880433406640805e-07,10,0.9090909361839294,0.002556832740083337,0.2421819567680359,1.6880433406640805e-07,0.24210527539253235,0.02631578966975212,0.02631578966975212,0.02631578966975212,0.0,-5.893057823181152,-7.152557373046875e-07,"[87, 28, 29, 23, 22, 19, 19, 22, 24, 22, 20]","[5, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]","[5, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",0.18143253028392792,0.29670244455337524,0.8200681209564209,0.9032976031303406,0.7892255187034607,0.9973684549331665,False
99,True,False,False,2.9479892253875732,380,7.6000000000000005,11,1.0,-0.1135636568069458,14,1.2727272510528564,0.0068414597772061825,0.4151466190814972,1.9121974048630364e-07,14,1.2727272510528564,0.0068414597772061825,0.4151466190814972,1.9121974048630364e-07,0.2684210538864136,0.03684210777282715,0.03684210777282715,0.03684210777282715,0.0,-9.46423625946045,-1.3113021850585938e-06,"[87, 29, 21, 19, 22, 28, 27, 22, 19, 23, 22]","[4, 1, 0, 0, 0, 0, 5, 1, 0, 1, 2]","[4, 1, 0, 0, 0, 0, 5, 1, 0, 1, 2]",0.21425595879554749,0.51301109790802,0.6934157013893127,0.6869889497756958,0.5331359505653381,0.9842105507850647,False
100,True,False,False,4.805215835571289,383,7.66,11,1.0,-0.07348191738128662,17,1.5454546213150024,0.008849305100739002,0.6222135424613953,2.388634356975672e-07,17,1.5454546213150024,0.008849305100739002,0.6222135424613953,2.388634356975672e-07,0.26631852984428406,0.044386424124240875,0.044386424124240875,0.044386424124240875,0.0,-11.819963455200195,-9.5367431640625e-07,"[91, 25, 26, 26, 24, 19, 26, 19, 16, 20, 25]","[5, 5, 0, 0, 2, 3, 0, 1, 1, 0, 0]","[5, 5, 0, 0, 2, 3, 0, 1, 1, 0, 0]",0.2611164450645447,0.5588802099227905,1.4011279344558716,0.6411198377609253,0.5591525435447693,0.9869452118873596,False
101,True,False,False,4.167559623718262,383,7.66,11,1.0,-0.11043035984039307,11,1.0,0.0033919254783540964,0.18934881687164307,1.7940686802830896e-07,11,1.0,0.0033919254783540964,0.18934881687164307,1.7940686802830896e-07,0.2454308122396469,0.02872062660753727,0.02872062660753727,0.02872062660753727,0.0,-6.025014877319336,-9.5367431640625e-07,"[86, 29, 29, 23, 25, 25, 23, 21, 21, 21, 23]","[3, 2, 1, 1, 1, 0, 0, 1, 0, 1, 1]","[3, 2, 1, 1, 1, 0, 0, 1, 0, 1, 1]",0.11612813174724579,0.2476292997598648,0.8216068148612976,0.9523707628250122,0.8221220970153809,0.9869452118873596,False
102,True,False,False,5.021003246307373,384,7.68,11,1.0,-0.0995793342590332,10,0.9090909361839294,0.005049962550401688,0.5619097948074341,1.9884120661117777e-07,10,0.9090909361839294,0.005049962550401688,0.5619097948074341,1.9884120661117777e-07,0.2473958432674408,0.0260416679084301,0.0260416679084301,0.0260416679084301,0.0,-11.01749324798584,-7.152557373046875e-07,"[76, 29, 25, 22, 37, 19, 22, 22, 19, 24, 29]","[1, 0, 0, 1, 4, 3, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 4, 3, 0, 0, 1, 0, 0]",0.464752733707428,0.9666150212287903,1.3911610841751099,0.23338502645492554,0.1271193027496338,0.9921875,False
103,False,True,False,-8.38729476928711,385,7.7,11,1.0,-0.14366531372070312,19,1.7272727489471436,0.009569178335368633,0.5098768472671509,2.7254179713054327e-07,19,1.7272727489471436,0.009569178335368633,0.5098768472671509,2.7254179713054327e-07,0.2883116900920868,0.04935064911842346,0.04935064911842346,0.04935064911842346,0.0,-11.126665115356445,-9.5367431640625e-07,"[88, 27, 25, 26, 25, 30, 43, 24, 23, 21, 19]","[2, 0, 0, 0, 0, 1, 4, 1, 0, 2, 1]","[2, 0, 0, 0, 0, 1, 4, 1, 0, 2, 1]",0.552358865737915,2.0696747303009033,1.979957938194275,-0.8696746826171875,-1.0269482135772705,1.0,True
104,True,False,False,4.5509748458862305,385,7.7,11,1.0,-0.1406000852584839,15,1.3636363744735718,0.0039157019928097725,0.31802335381507874,2.388372593031818e-07,15,1.3636363744735718,0.0039157019928097725,0.31802335381507874,2.388372593031818e-07,0.27012985944747925,0.03896103799343109,0.03896103799343109,0.03896103799343109,0.0,-6.214458465576172,-1.1920928955078125e-06,"[85, 26, 25, 32, 25, 21, 22, 18, 18, 22, 21]","[2, 1, 0, 2, 4, 1, 0, 0, 2, 0, 3]","[2, 1, 0, 2, 4, 1, 0, 0, 2, 0, 3]",0.1492786556482315,0.3546296954154968,0.8912966251373291,0.845370352268219,0.7172887325286865,0.984415590763092,False
105,True,False,False,5.373279571533203,385,7.7,11,1.0,-0.14051449298858643,8,0.7272727489471436,0.0018283744575455785,0.20770534873008728,1.7876055835586158e-07,8,0.7272727489471436,0.0018283744575455785,0.20770534873008728,1.7876055835586158e-07,0.22597402334213257,0.020779220387339592,0.020779220387339592,0.020779220387339592,0.0,-5.476184844970703,-9.5367431640625e-07,"[86, 27, 24, 24, 21, 27, 21, 18, 23, 20, 19]","[5, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[5, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0.32420143485069275,0.634784460067749,1.423008918762207,0.5652155876159668,0.45989853143692017,0.997402548789978,False
106,True,False,False,4.79358434677124,386,7.72,11,1.0,-0.13641560077667236,12,1.0909091234207153,0.003743542591109872,0.3605493903160095,1.8465513562659908e-07,12,1.0909091234207153,0.003743542591109872,0.3605493903160095,1.8465513562659908e-07,0.25647667050361633,0.031088082119822502,0.031088082119822502,0.031088082119822502,0.0,-8.344560623168945,-7.152557373046875e-07,"[84, 27, 27, 32, 26, 22, 21, 23, 20, 16, 17]","[3, 2, 1, 1, 1, 1, 0, 2, 0, 1, 0]","[3, 2, 1, 1, 1, 1, 0, 2, 0, 1, 0]",0.11550173908472061,0.2796061635017395,0.6979753375053406,0.9203938841819763,0.7454918622970581,0.9326424598693848,False
107,True,False,False,3.546689987182617,387,7.74,11,1.0,-0.14360588788986206,7,0.6363636255264282,0.0036329927388578653,0.5099026560783386,1.4484501775768877e-07,7,0.6363636255264282,0.0036329927388578653,0.5099026560783386,1.4484501775768877e-07,0.20930233597755432,0.018087856471538544,0.018087856471538544,0.018087856471538544,0.0,-16.755043029785156,-4.76837158203125e-07,"[77, 25, 21, 23, 20, 15, 19, 21, 23, 40, 27]","[0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2]","[0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2]",0.2669069170951843,0.6161285638809204,1.2613729238510132,0.5838714838027954,0.4463431239128113,0.9896641373634338,False
108,True,False,False,5.829338550567627,388,7.76,11,1.0,-0.14806723594665527,7,0.6363636255264282,0.002304340712726116,0.31288889050483704,1.620647509525952e-07,7,0.6363636255264282,0.002304340712726116,0.31288889050483704,1.620647509525952e-07,0.20618556439876556,0.018041236326098442,0.018041236326098442,0.018041236326098442,0.0,-6.468148231506348,-1.1920928955078125e-06,"[87, 27, 25, 24, 20, 24, 27, 25, 21, 21, 22]","[4, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0]","[4, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0]",0.2770795226097107,0.45018696784973145,0.960686445236206,0.7498130798339844,0.6503493189811707,0.9999999403953552,False
109,True,False,False,4.320252418518066,390,7.8,11,1.0,-0.126820370554924,11,1.0,0.006344996392726898,0.5868658423423767,1.590667437767479e-07,11,1.0,0.006344996392726898,0.5868658423423767,1.590667437767479e-07,0.2538461685180664,0.028205128386616707,0.028205128386616707,0.028205128386616707,0.0,-11.734362602233887,-1.3709068298339844e-06,"[83, 26, 22, 29, 19, 20, 21, 21, 28, 22, 18]","[2, 2, 0, 2, 3, 0, 0, 1, 0, 1, 0]","[2, 2, 0, 2, 3, 0, 0, 1, 0, 1, 0]",0.2846457362174988,0.568767249584198,1.3646214008331299,0.6312327980995178,0.5255799293518066,1.0,False
110,True,False,False,2.9946913719177246,392,7.84,11,1.0,-0.12874877452850342,15,1.3636363744735718,0.007406176067888737,0.5862851738929749,1.8281652103269153e-07,15,1.3636363744735718,0.007406176067888737,0.5862851738929749,1.8281652103269153e-07,0.21683673560619354,0.03826530650258064,0.03826530650258064,0.03826530650258064,0.0,-11.637397766113281,-1.3113021850585938e-06,"[91, 25, 22, 21, 23, 20, 20, 20, 21, 25, 30]","[7, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.12897427380084991,0.2749080955982208,0.9402201771736145,0.9250919818878174,0.789909839630127,0.9540815949440002,False
111,True,False,False,4.9232401847839355,398,7.96,11,1.0,-0.09513711929321289,14,1.2727272510528564,0.005246373824775219,0.4329372048377991,1.92829531897587e-07,14,1.2727272510528564,0.005246373824775219,0.4329372048377991,1.92829531897587e-07,0.2638190984725952,0.035175878554582596,0.035175878554582596,0.035175878554582596,0.0,-8.447755813598633,-7.152557373046875e-07,"[88, 26, 24, 23, 21, 29, 23, 22, 33, 23, 19]","[3, 1, 0, 0, 0, 0, 2, 0, 3, 4, 1]","[3, 1, 0, 0, 0, 0, 2, 0, 3, 4, 1]",0.3692678213119507,0.6246199011802673,1.2866148948669434,0.5753801465034485,0.46169769763946533,0.9974874258041382,False
112,True,False,False,4.868871688842773,398,7.96,11,1.0,-0.11274874210357666,13,1.1818182468414307,0.004349749069660902,0.33914250135421753,1.6896568411084445e-07,13,1.1818182468414307,0.004349749069660902,0.33914250135421753,1.6896568411084445e-07,0.25376883149147034,0.032663315534591675,0.032663315534591675,0.032663315534591675,0.0,-7.60739803314209,-1.0728836059570312e-06,"[84, 27, 23, 33, 24, 19, 23, 25, 23, 25, 22]","[2, 1, 0, 3, 3, 2, 0, 0, 1, 0, 1]","[2, 1, 0, 3, 3, 2, 0, 0, 1, 0, 1]",0.12467747181653976,0.4359203279018402,0.7021925449371338,0.7640796899795532,0.6812407970428467,0.9371859431266785,False
113,False,True,False,-9.484590530395508,401,8.02,11,1.0,-0.08169698715209961,13,1.1818182468414307,0.003081903327256441,0.18465319275856018,2.0914775689107046e-07,13,1.1818182468414307,0.003081903327256441,0.18465319275856018,2.0914775689107046e-07,0.2668329179286957,0.032418955117464066,0.032418955117464066,0.032418955117464066,0.0,-5.003346920013428,-1.1920928955078125e-06,"[85, 29, 24, 23, 29, 51, 28, 19, 22, 23, 20]","[4, 1, 0, 1, 1, 4, 0, 2, 0, 0, 0]","[4, 1, 0, 1, 1, 4, 0, 2, 0, 0, 0]",0.5031882524490356,1.8211005926132202,1.944031834602356,-0.6211005449295044,-0.9796159267425537,0.9950125217437744,True
114,True,False,False,5.093204021453857,401,8.02,11,1.0,-0.1416560411453247,21,1.9090909957885742,0.006791350897401571,0.4464476704597473,0.01263391599059105,21,1.9090909957885742,0.006791350897401571,0.4464476704597473,0.01263391599059105,0.26932668685913086,0.05236908048391342,0.05236908048391342,0.05236908048391342,0.0,-8.60484790802002,-9.5367431640625e-07,"[83, 27, 24, 33, 29, 27, 20, 22, 26, 22, 19]","[5, 1, 0, 5, 3, 0, 1, 0, 1, 4, 1]","[5, 1, 0, 5, 3, 0, 1, 0, 1, 4, 1]",0.16567035019397736,0.23332130908966064,0.8742697834968567,0.9666787385940552,0.8666365742683411,1.0,False
115,True,False,False,3.313711643218994,404,8.08,11,1.0,-0.14502108097076416,15,1.3636363744735718,0.009043040685355663,0.9398171901702881,1.8777839727590617e-07,15,1.3636363744735718,0.009043040685355663,0.9398171901702881,1.8777839727590617e-07,0.26485148072242737,0.037128712981939316,0.037128712981939316,0.037128712981939316,0.0,-34.71961975097656,-1.7881393432617188e-06,"[83, 27, 28, 33, 26, 23, 24, 23, 24, 19, 16]","[1, 2, 0, 2, 2, 1, 0, 1, 2, 0, 3]","[1, 2, 0, 2, 2, 1, 0, 1, 2, 0, 3]",0.19359655678272247,0.4718873202800751,0.615929365158081,0.7281126976013184,0.5883596539497375,0.9579207897186279,False
116,True,False,False,3.469444513320923,405,8.1,11,1.0,-0.1376955509185791,13,1.1818182468414307,0.00587842334061861,0.5172332525253296,1.8329453155274678e-07,13,1.1818182468414307,0.00587842334061861,0.5172332525253296,1.8329453155274678e-07,0.21975310146808624,0.032098766416311264,0.032098766416311264,0.032098766416311264,0.0,-10.234097480773926,-1.1920928955078125e-06,"[79, 24, 18, 19, 22, 27, 37, 29, 29, 26, 22]","[1, 2, 1, 0, 0, 2, 2, 2, 1, 1, 1]","[1, 2, 1, 0, 0, 2, 2, 2, 1, 1, 1]",0.2929474115371704,0.9485234618186951,1.6315159797668457,0.25147658586502075,0.16414260864257812,0.9876543879508972,False
117,True,False,False,4.769321441650391,405,8.1,11,1.0,-0.12333136796951294,11,1.0,0.0033112962264567614,0.36938950419425964,1.9915431437311781e-07,11,1.0,0.0033112962264567614,0.36938950419425964,1.9915431437311781e-07,0.2172839641571045,0.02716049551963806,0.02716049551963806,0.02716049551963806,0.0,-8.74908447265625,-1.1920928955078125e-06,"[77, 29, 27, 28, 21, 22, 21, 21, 23, 42, 27]","[0, 2, 0, 0, 2, 0, 0, 1, 0, 5, 1]","[0, 2, 0, 0, 2, 0, 0, 1, 0, 5, 1]",0.10187479853630066,0.23540720343589783,0.9019536972045898,0.9645928144454956,0.8138601779937744,0.9851852059364319,False
118,True,False,False,4.970293998718262,407,8.14,11,1.0,-0.08167152106761932,18,1.6363637447357178,0.005953762214630842,0.4259984493255615,2.3090667866654258e-07,18,1.6363637447357178,0.005953762214630842,0.4259984493255615,2.3090667866654258e-07,0.2800982892513275,0.04422604292631149,0.04422604292631149,0.04422604292631149,0.0,-8.948047637939453,-1.9073486328125e-06,"[90, 31, 45, 24, 18, 22, 21, 18, 22, 25, 23]","[4, 4, 3, 2, 2, 0, 1, 1, 1, 0, 0]","[4, 4, 3, 2, 2, 0, 1, 1, 1, 0, 0]",0.1603700965642929,0.3262786865234375,1.1166839599609375,0.8737213611602783,0.7849244475364685,0.9901719689369202,False
