domain,pair_index,evaluation_seed,environment_id,baseline_success,final_success,baseline_fell,final_fell,baseline_timed_out,final_timed_out,baseline_failure_type,final_failure_type,baseline_return,final_return,baseline_max_riser,final_max_riser,baseline_mean_slip_signal,final_mean_slip_signal,baseline_maximum_left_contact_slip_speed,final_maximum_left_contact_slip_speed,baseline_maximum_right_contact_slip_speed,final_maximum_right_contact_slip_speed,baseline_mean_contact_mismatch,final_mean_contact_mismatch,baseline_intervention_per_riser,final_intervention_per_riser,baseline_mean_correction_norm,final_mean_correction_norm,baseline_recovery_takeover,final_recovery_takeover
target,350,135000002,94,True,False,False,True,False,False,success,contact_stability,11.007678985595703,-1.0411748886108398,9,6,0.09230556339025497,0.08584704250097275,2.0,1.4070979356765747,2.0,1.7767531871795654,0.14328809082508087,0.1621951162815094,1.5555555820465088,3.5,0.00137110345531255,0.006593146361410618,True,False
target,351,135000002,95,True,False,False,True,False,False,success,contact_stability,9.144647598266602,-1.4295344352722168,9,6,0.08957895636558533,0.12423726171255112,1.4398791790008545,1.7950797080993652,2.0,2.0,0.14311593770980835,0.18271954357624054,1.5555555820465088,0.8333333730697632,0.0018377985106781125,0.0010168099543079734,True,False
target,352,135000002,96,True,True,False,False,False,False,success,success,8.408241271972656,5.801158428192139,9,9,0.09301671385765076,0.10456044971942902,2.0,2.0,2.0,2.0,0.1450381726026535,0.1594982147216797,0.2222222238779068,1.4444444179534912,0.0003675110638141632,0.0013333281967788935,True,True
target,353,135000002,97,False,False,True,True,False,False,lateral_heading_drift,contact_stability,-0.9182562828063965,-3.913419008255005,7,4,0.10962556302547455,0.12074897438287735,2.0,1.763289451599121,2.0,2.0,0.17028985917568207,0.1871165633201599,1.7142858505249023,2.25,0.006631751079112291,0.003476519836112857,False,False
target,354,135000002,98,True,False,False,True,False,False,success,contact_stability,11.062637329101562,-1.6750593185424805,9,9,0.0821814090013504,0.10050220787525177,1.2701088190078735,1.8404902219772339,1.7529771327972412,1.4096205234527588,0.13141025602817535,0.16247905790805817,1.3333333730697632,0.8888888955116272,0.0011521714041009545,0.0007677924004383385,True,False
target,355,135000002,99,True,True,False,False,False,False,success,success,9.119787216186523,10.046455383300781,9,9,0.08410073071718216,0.08561444282531738,2.0,2.0,2.0,2.0,0.1510673314332962,0.13181817531585693,0.7777777910232544,0.5555555820465088,0.0006691999733448029,0.0013019306352362037,True,True
target,356,135000002,100,True,True,False,False,False,False,success,success,10.263467788696289,9.30313491821289,9,9,0.0836004987359047,0.10299750417470932,1.5965297222137451,2.0,2.0,1.4882863759994507,0.13145160675048828,0.15635739266872406,0.5555555820465088,1.5555555820465088,0.0004736138798762113,0.0016194358468055725,True,True
target,357,135000002,101,True,False,False,True,False,False,success,contact_stability,10.59183406829834,-7.676421165466309,9,7,0.07308809459209442,0.10720266401767731,2.0,1.7442909479141235,2.0,2.0,0.15196079015731812,0.17292490601539612,0.8888888955116272,3.142857313156128,0.0007336274138651788,0.0121274059638381,True,False
target,358,135000002,102,True,False,False,True,False,False,success,contact_stability,10.843399047851562,-1.6075232028961182,9,7,0.0802522674202919,0.11066069453954697,2.0,2.0,2.0,2.0,0.1405172348022461,0.17588932812213898,0.5555555820465088,3.5714287757873535,0.0006446194602176547,0.005840550176799297,True,False
target,359,135000002,103,True,True,False,False,False,False,success,success,8.837425231933594,9.135895729064941,9,9,0.08465128391981125,0.08995907753705978,2.0,2.0,2.0,2.0,0.12970297038555145,0.14230018854141235,0.1111111119389534,0.5555555820465088,0.0001539612130727619,0.0003056584973819554,True,True
target,360,135000002,104,True,True,False,False,False,False,success,success,10.069046974182129,8.201384544372559,9,9,0.0980147048830986,0.08433138579130173,2.0,2.0,2.0,2.0,0.13765542209148407,0.13892710208892822,0.4444444477558136,1.2222222089767456,0.0002845439885277301,0.0006379567785188556,True,True
target,361,135000002,105,True,True,False,False,False,False,success,success,7.6618876457214355,9.082390785217285,9,9,0.08596307039260864,0.08303900063037872,2.0,2.0,2.0,2.0,0.1551724076271057,0.13312368094921112,0.1111111119389534,0.4444444477558136,0.00044082102249376476,0.0007800402236171067,True,True
target,362,135000002,106,True,True,False,False,False,False,success,success,8.897374153137207,7.677254676818848,9,9,0.08943962305784225,0.1080753281712532,2.0,2.0,1.8470937013626099,2.0,0.1495145708322525,0.12417583167552948,0.5555555820465088,0.2222222238779068,0.0008671379764564335,0.0004444706719368696,True,True
target,363,135000002,107,True,True,False,False,False,False,success,success,10.019433975219727,10.11171817779541,9,9,0.08213797956705093,0.0774582028388977,2.0,1.9452003240585327,1.9816241264343262,2.0,0.13683432340621948,0.14991481602191925,1.3333333730697632,0.8888888955116272,0.0014346648240461946,0.0007238407270051539,True,True
target,364,135000002,108,True,True,False,False,False,False,success,success,11.550350189208984,10.175153732299805,9,9,0.07667311280965805,0.08239326626062393,2.0,1.2939186096191406,1.4003890752792358,1.3315976858139038,0.14013606309890747,0.1393568217754364,1.5555555820465088,1.888888955116272,0.0010826969519257545,0.0028081650380045176,True,True
target,365,135000002,109,True,True,False,False,False,False,success,success,10.700048446655273,10.017003059387207,9,9,0.07888491451740265,0.08465677499771118,1.5616763830184937,2.0,1.9995131492614746,2.0,0.1423785537481308,0.14776358008384705,1.1111111640930176,1.4444444179534912,0.0009219261119142175,0.0010437166783958673,True,True
target,366,135000002,110,True,True,False,False,False,False,success,success,11.199213027954102,5.13951301574707,9,9,0.07679879665374756,0.10205233842134476,1.4919345378875732,2.0,2.0,2.0,0.13613446056842804,0.15625,1.4444444179534912,0.4444444477558136,0.0011510909534990788,0.0003254561161156744,True,True
target,367,135000002,111,False,True,True,False,False,False,contact_stability,success,-4.5359368324279785,9.68237018585205,5,9,0.13986635208129883,0.07902640849351883,2.0,2.0,1.9742509126663208,2.0,0.2395833432674408,0.13327032327651978,2.200000047683716,0.4444444477558136,0.004704155959188938,0.0009109431994147599,False,True
target,368,135000002,112,True,True,False,False,False,False,success,success,10.105539321899414,9.480230331420898,9,9,0.08196725696325302,0.08522185683250427,2.0,2.0,2.0,2.0,0.1436077058315277,0.1359127014875412,0.3333333432674408,0.2222222238779068,0.0009086733916774392,0.00023259206500370055,True,True
target,369,135000002,113,True,False,False,True,False,False,success,contact_stability,9.983858108520508,-3.2275149822235107,9,9,0.0810658261179924,0.09005029499530792,2.0,2.0,2.0,2.0,0.1340508759021759,0.16555184125900269,0.7777777910232544,0.3333333432674408,0.0020731401164084673,0.00046755248331464827,True,False
target,370,135000002,114,True,True,False,False,False,False,success,success,10.5961275100708,9.671571731567383,9,9,0.07624194025993347,0.08342129737138748,2.0,1.5429071187973022,1.4591224193572998,2.0,0.13932980597019196,0.13636364042758942,1.1111111640930176,0.6666666865348816,0.0014877179637551308,0.0008310814155265689,True,True
target,371,135000002,115,False,False,True,True,False,False,contact_stability,contact_stability,-1.8543004989624023,-7.4594292640686035,4,8,0.10750705003738403,0.10060974955558777,1.907894492149353,2.0,2.0,1.3745810985565186,0.17581048607826233,0.18123862147331238,7.5,5.375,0.008953914977610111,0.030253054574131966,False,False
target,372,135000002,116,True,True,False,False,False,False,success,success,8.852725982666016,9.44968032836914,9,9,0.09223655611276627,0.07996529340744019,2.0,1.7047631740570068,1.201268196105957,1.7894433736801147,0.13346228003501892,0.1371428519487381,0.3333333432674408,0.8888888955116272,0.00020704221969936043,0.0011488498421385884,True,True
target,373,135000002,117,True,True,False,False,False,False,success,success,9.533591270446777,9.54578971862793,9,9,0.08342441916465759,0.08002343028783798,2.0,2.0,1.5210964679718018,2.0,0.13311688601970673,0.1507064402103424,0.4444444477558136,1.3333333730697632,0.0003491406387183815,0.0010455622104927897,True,True
target,374,135000002,118,True,True,False,False,False,False,success,success,9.999837875366211,10.35752010345459,9,9,0.0789312943816185,0.07926691323518753,2.0,1.750705599784851,1.6222381591796875,2.0,0.14220184087753296,0.1358024626970291,0.6666666865348816,0.2222222238779068,0.0006738553056493402,0.00019185332348570228,True,True
target,375,135000002,119,True,False,False,True,False,False,success,contact_stability,11.170738220214844,-0.11049985885620117,9,9,0.08623944967985153,0.10465499013662338,2.0,2.0,1.8500221967697144,2.0,0.13875968754291534,0.17499999701976776,1.6666666269302368,2.8888888359069824,0.0019079723861068487,0.0028527549002319574,True,False
target,376,135000002,120,True,True,False,False,False,False,success,success,10.215913772583008,10.744881629943848,9,9,0.08209369331598282,0.08257661014795303,2.0,2.0,2.0,1.5832738876342773,0.1295025795698166,0.1336134523153305,2.0,1.1111111640930176,0.0019887147936969995,0.0015239825006574392,True,True
target,377,135000002,121,False,True,True,False,False,False,contact_stability,success,-1.9193851947784424,11.480013847351074,9,9,0.10536101460456848,0.07077483832836151,1.7821968793869019,2.0,2.0,2.0,0.16472868621349335,0.14576801657676697,1.888888955116272,1.888888955116272,0.0023571294732391834,0.0015524706104770303,False,True
target,378,135000002,122,True,False,False,True,False,False,success,contact_stability,6.51273250579834,-0.6157069206237793,9,9,0.09802603721618652,0.0967782735824585,2.0,1.362327218055725,2.0,2.0,0.14176571369171143,0.15651261806488037,1.3333333730697632,1.7777777910232544,0.0014230509987100959,0.0034279620740562677,True,False
target,379,135000002,123,True,False,False,True,False,False,success,lateral_heading_drift,8.606302261352539,-3.6441097259521484,9,8,0.08673466742038727,0.11750135570764542,2.0,2.0,2.0,2.0,0.16011787950992584,0.18940937519073486,0.4444444477558136,1.25,0.0008798324270173907,0.001417250488884747,True,False
target,380,135000002,124,False,False,True,True,False,False,contact_stability,contact_stability,-1.7298195362091064,-10.517220497131348,4,8,0.08955077826976776,0.12026595324277878,0.7982640862464905,1.9556171894073486,1.3334238529205322,2.0,0.16737288236618042,0.19705341756343842,1.5,2.875,0.001057671383023262,0.012101829051971436,False,False
target,381,135000002,125,False,False,True,True,False,False,lateral_heading_drift,contact_stability,-1.0589759349822998,-8.346107482910156,9,6,0.10364513844251633,0.10869753360748291,1.993878960609436,2.0,2.0,2.0,0.16637323796749115,0.17687074840068817,1.3333333730697632,5.6666669845581055,0.001105356146581471,0.024032991379499435,False,False
target,382,135000002,126,True,True,False,False,False,False,success,success,7.859432220458984,8.228878021240234,9,9,0.09720919281244278,0.10139778256416321,2.0,1.7202316522598267,1.738288164138794,2.0,0.14203454554080963,0.14884135127067566,0.2222222238779068,0.8888888955116272,0.00018628155521582812,0.0008831011364236474,True,True
target,383,135000002,127,False,False,True,True,False,False,contact_stability,contact_stability,-2.646221160888672,-2.0472259521484375,4,3,0.10208454728126526,0.09497290849685669,2.0,1.5397087335586548,1.157072901725769,1.7746223211288452,0.17843866348266602,0.20815449953079224,1.25,0.3333333432674408,0.0019331029616296291,0.0001549618027638644,False,False
target,384,135000003,0,True,False,False,True,False,False,success,contact_stability,8.224113464355469,-2.2485523223876953,9,7,0.09706474095582962,0.11428579688072205,2.0,2.0,1.916223168373108,2.0,0.15298506617546082,0.181571826338768,0.6666666865348816,1.2857143878936768,0.00048723575309850276,0.002298494102433324,True,False
target,385,135000003,1,False,True,True,False,False,False,contact_stability,success,-3.362403392791748,10.750286102294922,1,9,0.08821766078472137,0.073283351957798,1.739679217338562,1.2378531694412231,2.0,2.0,0.24149659276008606,0.13520871102809906,1.0,0.8888888955116272,9.67249070527032e-05,0.000934554438572377,False,True
target,386,135000003,2,False,True,True,False,False,False,contact_stability,success,-1.4869730472564697,10.547880172729492,4,9,0.08351074159145355,0.07044550776481628,1.7030597925186157,1.1888853311538696,1.8478280305862427,2.0,0.16417910158634186,0.12857142090797424,0.5,0.5555555820465088,0.00017182316514663398,0.0009584062499925494,False,True
target,387,135000003,3,False,False,True,True,False,False,contact_stability,contact_stability,-9.050500869750977,-3.069864511489868,9,9,0.11860328912734985,0.10057546943426132,2.0,2.0,1.7047909498214722,1.6426056623458862,0.1896226406097412,0.17169812321662903,1.1111111640930176,2.444444417953491,0.0009589138207957149,0.007201096508651972,False,False
target,388,135000003,4,True,False,False,True,False,False,success,contact_stability,9.156342506408691,-8.552581787109375,9,8,0.09563399851322174,0.1009845957159996,1.4036837816238403,2.0,1.3655258417129517,2.0,0.14464285969734192,0.18099547922611237,0.8888888955116272,3.25,0.000846737006213516,0.03477160260081291,True,False
target,389,135000003,5,True,True,False,False,False,False,success,success,11.374231338500977,11.128400802612305,9,9,0.08776429295539856,0.08042477816343307,1.9869176149368286,2.0,2.0,2.0,0.13807189464569092,0.1399676352739334,1.5555555820465088,1.888888955116272,0.001504848594777286,0.0022242336999624968,True,True
target,390,135000003,6,True,True,False,False,False,False,success,success,9.892459869384766,7.715724468231201,9,9,0.0737023577094078,0.09504760801792145,2.0,2.0,2.0,1.5788612365722656,0.1494949609041214,0.14737793803215027,0.3333333432674408,0.8888888955116272,0.000512485858052969,0.0006481253076344728,True,True
target,391,135000003,7,False,True,True,False,False,False,lateral_heading_drift,success,-1.5402395725250244,8.136195182800293,6,9,0.07711497694253922,0.07810571044683456,2.0,2.0,2.0,2.0,0.17028985917568207,0.14311270415782928,3.0,1.4444444179534912,0.008520333096385002,0.0018806734587997198,False,True
target,392,135000003,8,False,True,True,False,False,False,lateral_heading_drift,success,-1.6726703643798828,7.774472236633301,9,9,0.1210104376077652,0.10142218321561813,2.0,2.0,2.0,2.0,0.162222221493721,0.1625475287437439,1.2222222089767456,0.6666666865348816,0.0016516030300408602,0.0006358486134558916,False,True
target,393,135000003,9,True,False,False,True,False,False,success,contact_stability,11.108196258544922,-4.129098892211914,9,6,0.06337587535381317,0.12909935414791107,2.0,2.0,1.8478107452392578,1.710949420928955,0.13831478357315063,0.187158465385437,1.0,0.6666666865348816,0.0013282842701300979,0.0004189606406725943,True,False
target,394,135000003,10,False,True,True,False,False,False,contact_stability,success,-1.0465724468231201,10.300897598266602,8,9,0.10005499422550201,0.07741521298885345,1.9416614770889282,1.8514388799667358,2.0,2.0,0.16554054617881775,0.12109375,1.625,0.4444444477558136,0.0023742052726447582,0.0006814033258706331,False,True
target,395,135000003,11,False,True,True,False,False,False,contact_stability,success,-0.44579648971557617,10.015643119812012,6,9,0.1019897311925888,0.09284565597772598,2.0,2.0,1.7191365957260132,1.4185338020324707,0.16571427881717682,0.14983443915843964,2.1666667461395264,1.0,0.0034248637966811657,0.0010302253067493439,False,True
target,396,135000003,12,True,True,False,False,False,False,success,success,8.778131484985352,9.155645370483398,9,9,0.08916887640953064,0.08339543640613556,1.4992456436157227,1.7418179512023926,2.0,1.9882709980010986,0.1372007429599762,0.1463414579629898,0.8888888955116272,1.5555555820465088,0.0007074438617564738,0.003040222218260169,True,True
target,397,135000003,13,True,True,False,False,False,False,success,success,9.820966720581055,10.197189331054688,9,9,0.08375351876020432,0.07510201632976532,1.9326081275939941,1.9970568418502808,2.0,2.0,0.13152804970741272,0.13471971452236176,0.2222222238779068,0.7777777910232544,0.00019664726278278977,0.0022157474886626005,True,True
target,398,135000003,14,True,True,False,False,False,False,success,success,10.279740333557129,10.148357391357422,9,9,0.0763842910528183,0.07775057107210159,1.6481364965438843,2.0,2.0,2.0,0.13783784210681915,0.1423220932483673,0.7777777910232544,0.5555555820465088,0.0007213301141746342,0.0006299407104961574,True,True
target,399,135000003,15,True,True,False,False,False,False,success,success,10.936063766479492,10.574409484863281,9,9,0.07984994351863861,0.0796409621834755,1.7725517749786377,2.0,2.0,0.9824770092964172,0.1419847309589386,0.15190839767456055,1.6666666269302368,2.222222328186035,0.001202851184643805,0.0018296948401257396,True,True
target,400,135000003,16,True,True,False,False,False,False,success,success,8.703898429870605,9.642789840698242,9,9,0.08847356587648392,0.08496134728193283,2.0,1.564741849899292,2.0,2.0,0.1344086080789566,0.13351254165172577,0.2222222238779068,1.0,0.00020932601182721555,0.0010449460241943598,True,True
target,401,135000003,17,False,True,True,False,False,False,contact_stability,success,-5.187897205352783,9.412894248962402,9,9,0.10446911305189133,0.09074417501688004,2.0,2.0,1.794831395149231,2.0,0.15067340433597565,0.127976194024086,0.2222222238779068,0.1111111119389534,0.0014378165360540152,0.00017039220256265253,False,True
target,402,135000003,18,False,False,True,True,False,False,contact_stability,contact_stability,-0.40024447441101074,-1.189389705657959,9,4,0.10182202607393265,0.08477090299129486,2.0,1.3462092876434326,2.0,1.814163088798523,0.1746031641960144,0.18793103098869324,1.6666666269302368,3.25,0.0017976649105548859,0.0037905198987573385,False,False
target,403,135000003,19,True,False,False,True,False,False,success,contact_stability,7.303906440734863,-2.360527992248535,9,9,0.10837188363075256,0.0975053533911705,2.0,1.7386811971664429,2.0,2.0,0.1663326621055603,0.16027088463306427,1.0,2.0,0.0011987953912466764,0.006773768458515406,True,False
target,404,135000003,20,True,True,False,False,False,False,success,success,11.89156723022461,9.468025207519531,9,9,0.0740247592329979,0.08766629546880722,1.6664271354675293,2.0,2.0,2.0,0.13941605389118195,0.15760870277881622,3.222222328186035,4.111111164093018,0.003564237616956234,0.0034747724421322346,True,True
target,405,135000003,21,True,True,False,False,False,False,success,success,8.271656036376953,9.533405303955078,9,9,0.08980797976255417,0.07683643698692322,1.8274447917938232,2.0,1.7862282991409302,2.0,0.16607142984867096,0.15259739756584167,0.5555555820465088,1.0,0.000696363509632647,0.0006768215098418295,True,True
target,406,135000003,22,True,True,False,False,False,False,success,success,10.205487251281738,7.940246105194092,9,9,0.08111501485109329,0.10216618329286575,2.0,1.909169316291809,2.0,2.0,0.13980582356452942,0.13883090019226074,0.3333333432674408,0.4444444477558136,0.0005418554064817727,0.00043746153824031353,True,True
target,407,135000003,23,True,True,False,False,False,False,success,success,9.990852355957031,10.027170181274414,9,9,0.08196272701025009,0.09648894518613815,2.0,2.0,2.0,1.4927966594696045,0.13333334028720856,0.15021459758281708,0.8888888955116272,1.0,0.001104783732444048,0.0013126335106790066,True,True
target,408,135000003,24,True,True,False,False,False,False,success,success,9.984790802001953,8.681069374084473,9,9,0.07219657301902771,0.07844086736440659,1.8277966976165771,2.0,2.0,2.0,0.13636364042758942,0.14078497886657715,0.7777777910232544,0.7777777910232544,0.0008302612695842981,0.000867691240273416,True,True
target,409,135000003,25,False,False,True,True,False,False,contact_stability,contact_stability,-3.3490495681762695,-7.896287441253662,9,5,0.11571856588125229,0.13213233649730682,2.0,1.3881800174713135,2.0,2.0,0.14902998507022858,0.18553458154201508,0.2222222238779068,3.799999952316284,0.0003291671455372125,0.02786300890147686,False,False
target,410,135000003,26,True,True,False,False,False,False,success,success,11.682209014892578,10.080639839172363,9,9,0.07517547905445099,0.08793843537569046,1.244345784187317,2.0,1.9109631776809692,2.0,0.13297045230865479,0.14565826952457428,2.0,2.444444417953491,0.0021298974752426147,0.0018243830418214202,True,True
target,411,135000003,27,True,False,False,True,False,False,success,contact_stability,10.08230972290039,-2.711127996444702,9,2,0.07824013382196426,0.1071821004152298,1.90077805519104,2.0,2.0,2.0,0.13188976049423218,0.24836601316928864,0.1111111119389534,1.0,0.0003713597543537617,0.0004082733066752553,True,False
target,412,135000003,28,True,False,False,True,False,False,success,contact_stability,9.804117202758789,-3.9412972927093506,9,4,0.0779886245727539,0.11115319281816483,1.9104650020599365,1.535758376121521,2.0,1.9151357412338257,0.1434359848499298,0.17613637447357178,1.2222222089767456,5.0,0.0012121228501200676,0.010702323168516159,True,False
target,413,135000003,29,True,True,False,False,False,False,success,success,10.606761932373047,9.539083480834961,9,9,0.08274082094430923,0.08714494109153748,2.0,1.8888005018234253,2.0,1.6355631351470947,0.1342729926109314,0.14830508828163147,2.1111111640930176,2.777777910232544,0.0011012492468580604,0.002310846233740449,True,True
target,414,135000003,30,True,True,False,False,False,False,success,success,10.043784141540527,9.618974685668945,9,9,0.07161958515644073,0.08401409536600113,2.0,2.0,2.0,2.0,0.1364503800868988,0.1423220932483673,0.6666666865348816,0.8888888955116272,0.0002956894168164581,0.0009833077201619744,True,True
target,415,135000003,31,True,True,False,False,False,False,success,success,11.875616073608398,10.590003967285156,9,9,0.07469454407691956,0.0916605070233345,2.0,2.0,2.0,2.0,0.13649851083755493,0.135869562625885,1.3333333730697632,1.1111111640930176,0.0011979962000623345,0.0011168640339747071,True,True
target,416,135000003,32,True,False,False,True,False,False,success,contact_stability,9.65517807006836,-3.389068126678467,9,7,0.07990103214979172,0.11706092208623886,2.0,2.0,2.0,2.0,0.1325301229953766,0.19110578298568726,0.2222222238779068,1.7142858505249023,0.00016671193588990718,0.0017912796465680003,True,False
target,417,135000003,33,False,True,True,False,False,False,contact_stability,success,-1.7132139205932617,10.352434158325195,8,9,0.10661611706018448,0.08097504079341888,2.0,2.0,2.0,2.0,0.17703862488269806,0.14576801657676697,3.0,2.1111111640930176,0.005052093882113695,0.001723640481941402,False,True
target,418,135000003,34,False,False,True,True,False,False,contact_stability,contact_stability,-2.770343065261841,-1.9291157722473145,9,8,0.10928329825401306,0.09114080667495728,2.0,2.0,2.0,2.0,0.18894830346107483,0.17041198909282684,2.555555582046509,3.0,0.0020791601855307817,0.0032468850258737803,False,False
target,419,135000003,35,True,True,False,False,False,False,success,success,8.314915657043457,8.575679779052734,9,9,0.08806594461202621,0.07042010873556137,2.0,2.0,1.7994643449783325,1.6395801305770874,0.15080644190311432,0.16286644339561462,1.1111111640930176,0.7777777910232544,0.0011191763915121555,0.0009490654338151217,True,True
target,420,135000003,36,True,True,False,False,False,False,success,success,10.443473815917969,10.920928001403809,9,9,0.08805853873491287,0.09228172898292542,2.0,1.8267176151275635,2.0,1.8810662031173706,0.13824884593486786,0.13944530487060547,2.0,1.4444444179534912,0.0026470678858458996,0.001648503472097218,True,True
target,421,135000003,37,True,False,False,True,False,False,success,contact_stability,10.617902755737305,-0.2888071537017822,9,7,0.08916331827640533,0.09142062067985535,2.0,2.0,1.6277927160263062,2.0,0.14499999582767487,0.16438356041908264,1.7777777910232544,2.4285714626312256,0.0015903826570138335,0.0031938354950398207,True,False
target,422,135000003,38,True,True,False,False,False,False,success,success,8.694406509399414,10.947216033935547,9,9,0.08901303261518478,0.07539862394332886,2.0,1.2351447343826294,2.0,2.0,0.14615385234355927,0.13535912334918976,0.4444444477558136,0.5555555820465088,0.0009144562063738704,0.00028777107945643365,True,True
target,423,135000003,39,True,True,False,False,False,False,success,success,8.849979400634766,8.421302795410156,9,9,0.09253709018230438,0.08108412474393845,2.0,2.0,2.0,2.0,0.1456310749053955,0.13883090019226074,0.3333333432674408,0.5555555820465088,0.0005388392019085586,0.0007576793432235718,True,True
target,424,135000003,40,True,True,False,False,False,False,success,success,9.564970970153809,10.347443580627441,9,9,0.09263516217470169,0.06971152871847153,1.5939700603485107,1.7410252094268799,2.0,2.0,0.1335616409778595,0.13807891309261322,0.5555555820465088,1.888888955116272,0.0006782902055419981,0.002101945923641324,True,True
target,425,135000003,41,False,True,True,False,False,False,lateral_heading_drift,success,-2.8570237159729004,9.98272705078125,9,9,0.11569911986589432,0.08526566624641418,1.983933687210083,1.4417296648025513,2.0,2.0,0.1697038859128952,0.1349911242723465,0.4444444477558136,0.6666666865348816,0.0010044671362265944,0.000911131442990154,False,True
target,426,135000003,42,True,False,False,True,False,False,success,contact_stability,11.306653022766113,-2.058748960494995,9,8,0.07288440316915512,0.12035220861434937,1.2379785776138306,1.647680401802063,2.0,2.0,0.1336805522441864,0.1631944477558136,0.3333333432674408,0.875,0.0005032474873587489,0.0030895061790943146,True,False
target,427,135000003,43,True,True,False,False,False,False,success,success,8.987405776977539,10.323193550109863,9,9,0.08881351351737976,0.08413684368133545,2.0,2.0,2.0,2.0,0.13153310120105743,0.14387917518615723,0.5555555820465088,1.4444444179534912,0.0007656440720893443,0.0017473764019086957,True,True
target,428,135000003,44,True,True,False,False,False,False,success,success,9.314804077148438,9.085260391235352,9,9,0.09085211902856827,0.0958247259259224,2.0,1.969838261604309,2.0,1.642818570137024,0.1438240259885788,0.16796875,1.2222222089767456,1.7777777910232544,0.0008231656393036246,0.001306645106524229,True,True
target,429,135000003,45,False,True,True,False,False,False,contact_stability,success,-4.787110328674316,10.43414306640625,9,9,0.09036380052566528,0.07511018961668015,2.0,2.0,1.627151608467102,2.0,0.16129031777381897,0.13973383605480194,2.555555582046509,0.3333333432674408,0.01374757755547762,0.0002285874361405149,False,True
target,430,135000003,46,True,True,False,False,False,False,success,success,9.617494583129883,10.284399032592773,9,9,0.09716666489839554,0.08680489659309387,2.0,1.6424262523651123,2.0,1.9574429988861084,0.13975155353546143,0.13986599445343018,1.5555555820465088,1.5555555820465088,0.0016661518020555377,0.0012650270946323872,True,True
target,431,135000003,47,False,True,True,False,False,False,contact_stability,success,-1.7969787120819092,5.224804878234863,4,9,0.0951932966709137,0.09634415060281754,2.0,2.0,2.0,2.0,0.1666666716337204,0.15163934230804443,3.0,0.3333333432674408,0.004836199805140495,7.951621228130534e-05,False,True
target,432,135000003,48,False,False,True,True,False,False,contact_stability,contact_stability,-2.0732123851776123,-3.832914352416992,7,5,0.10384251922369003,0.11815258115530014,1.7434427738189697,2.0,2.0,2.0,0.1719817817211151,0.1939058154821396,2.5714287757873535,2.799999952316284,0.0049876198172569275,0.005884820129722357,False,False
target,433,135000003,49,False,True,True,False,False,False,contact_stability,success,-0.18550753593444824,9.501914024353027,9,9,0.09465860575437546,0.09332659840583801,2.0,2.0,2.0,1.5493870973587036,0.16024653613567352,0.16378161311149597,1.888888955116272,3.555555582046509,0.0015393999638035893,0.0037208017893135548,False,True
target,434,135000003,50,True,True,False,False,False,False,success,success,3.068899154663086,8.815375328063965,9,9,0.1303509771823883,0.08191365748643875,2.0,2.0,2.0,2.0,0.17310549318790436,0.16333937644958496,1.6666666269302368,0.6666666865348816,0.0030700925271958113,0.000903882784768939,True,True
target,435,135000003,51,True,True,False,False,False,False,success,success,10.33719253540039,10.478477478027344,9,9,0.08867403864860535,0.0825987160205841,1.1450752019882202,2.0,2.0,2.0,0.1302083283662796,0.1316254436969757,1.2222222089767456,0.3333333432674408,0.0010722917504608631,0.00032412612927146256,True,True
target,436,135000003,52,True,True,False,False,False,False,success,success,10.58991813659668,11.189607620239258,9,9,0.0878278985619545,0.08178965002298355,2.0,1.736150860786438,2.0,1.5593453645706177,0.1399676352739334,0.14529331028461456,1.4444444179534912,2.555555582046509,0.0016491770511493087,0.0018909082282334566,True,True
target,437,135000003,53,True,True,False,False,False,False,success,success,9.779019355773926,10.581161499023438,9,9,0.09241802245378494,0.08954466134309769,1.9120004177093506,2.0,2.0,2.0,0.14121510088443756,0.14555920660495758,1.1111111640930176,1.0,0.0013327577617019415,0.0009524429333396256,True,True
target,438,135000003,54,True,False,False,True,False,False,success,contact_stability,9.078035354614258,-0.40044331550598145,9,7,0.101143479347229,0.09418269246816635,2.0,1.7312965393066406,1.865235447883606,2.0,0.15635451674461365,0.15731707215309143,1.0,0.8571429252624512,0.0007473543519154191,0.0011524901492521167,True,False
target,439,135000003,55,False,True,True,False,False,False,lateral_heading_drift,success,-1.7538776397705078,9.427270889282227,9,9,0.09078159183263779,0.07387947291135788,2.0,2.0,1.9739713668823242,2.0,0.1563829779624939,0.14590443670749664,1.6666666269302368,0.4444444477558136,0.006359839346259832,0.0012521203607320786,False,True
target,440,135000003,56,True,True,False,False,False,False,success,success,8.989618301391602,6.450298309326172,9,9,0.09105180203914642,0.09082050621509552,2.0,1.9457825422286987,2.0,2.0,0.14231498539447784,0.14100486040115356,0.2222222238779068,0.7777777910232544,0.00035053351894021034,0.0008661719039082527,True,True
target,441,135000003,57,True,True,False,False,False,False,success,success,10.42432975769043,10.002748489379883,9,9,0.07704340666532516,0.08602786064147949,2.0,1.7819126844406128,1.4658570289611816,1.3859525918960571,0.1307251900434494,0.13949275016784668,0.8888888955116272,0.4444444477558136,0.0006847594049759209,0.00020127125026192516,True,True
